Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP,season
Josh McRoberts,PF,28,MIA,10,134,13.7,.519,.206,.176,6.5,15.9,11.5,10.6,2.0,2.9,9.8,14.4,,0.2,0.3,0.4,.153,,-1.6,3.0,1.4,0.1,2016
Jodie Meeks,SG,28,DET,1,2,46.3,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,,0.0,0.0,0.0,.312,,20.3,4.6,24.8,0.0,2016
Salah Mejri,C,29,DAL,4,76,14.7,.622,.000,1.200,7.4,12.8,10.0,2.0,2.1,5.8,0.0,9.3,,0.2,0.0,0.1,.086,,-0.6,2.6,2.0,0.1,2016
Jordan Mickey,PF,21,BOS,2,10,24.1,.500,.000,.000,9.8,11.1,10.4,39.8,0.0,8.9,0.0,17.2,,0.0,0.0,0.0,.229,,7.0,5.0,12.0,0.0,2016
C.J. Miles,SF,28,IND,7,92,3.2,.305,.526,.079,5.4,23.3,15.0,7.5,0.6,0.9,7.1,22.1,,-0.3,0.1,-0.2,-0.091,,-6.3,-2.7,-8.9,-0.2,2016
Andre Miller,PG,39,SAS,5,35,15.8,.571,.429,.286,7.0,9.3,8.3,27.8,0.0,0.0,0.0,10.5,,0.1,0.0,0.2,.231,,1.7,1.0,2.7,0.0,2016
Patty Mills,PG,27,SAS,10,167,15.2,.571,.679,.208,0.0,9.1,4.8,17.9,2.2,0.0,12.2,18.4,,0.2,0.2,0.4,.124,,1.4,1.1,2.5,0.2,2016
Paul Millsap,PF,30,ATL,10,365,17.6,.518,.241,.401,8.7,18.6,13.8,12.5,1.8,5.7,13.9,23.0,,0.2,0.6,0.8,.109,,0.5,1.5,2.1,0.4,2016
Nazr Mohammed,C,38,OKC,5,10,8.2,.500,.000,.000,11.4,21.9,16.7,0.0,0.0,7.9,33.3,13.0,,0.0,0.0,0.0,-0.004,,-5.0,0.5,-4.6,0.0,2016
Luis Montero,SG,22,POR,6,8,42.2,1.333,.667,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,,0.0,0.0,0.0,.265,,21.8,4.9,26.7,0.1,2016
Marcus Morris,SF,26,DET,4,144,16.7,.621,.383,.489,1.8,9.0,5.5,11.6,0.8,0.0,8.0,21.7,,0.4,-0.1,0.3,.096,,1.1,-0.6,0.4,0.1,2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Anthony Morrow,SG,30,OKC,14,76,12.7,.651,.583,.417,0.0,2.9,1.5,2.0,0.7,0.0,12.3,18.5,,0.2,0.0,0.2,.120,,1.1,-0.2,0.9,0.1,2016
Donatas Motiejūnas,PF,25,HOU,5,98,11.6,.495,.243,.459,10.2,18.3,14.0,9.7,2.0,1.8,21.2,23.7,,-0.1,0.1,-0.1,-0.044,,-1.1,-0.7,-1.7,0.0,2016
Timofey Mozgov,C,29,CLE,13,76,4.7,.447,.000,.267,7.9,24.5,16.3,3.7,2.1,3.8,32.3,15.1,,-0.2,0.1,0.0,-0.023,,-8.4,0.8,-7.6,-0.1,2016
Xavier Munford,SG,23,MEM,4,89,6.7,.329,.286,.071,1.1,12.2,5.8,19.9,3.6,3.0,14.8,17.5,,-0.2,0.0,-0.2,-0.106,,-4.0,1.8,-2.2,0.0,2016
Mike Muscala,C,24,ATL,9,67,13.7,.575,.300,.100,11.8,15.3,13.6,7.4,0.0,1.3,12.6,16.0,,0.1,0.0,0.2,.109,,0.2,-1.0,-0.8,0.0,2016
Lucas Nogueira,C,23,TOR,5,29,11.3,.750,.000,.000,3.9,30.8,16.5,0.0,0.0,0.0,0.0,6.4,,0.1,0.0,0.1,.138,,-0.8,0.1,-0.7,0.0,2016
Dirk Nowitzki*,PF,37,DAL,5,170,18.7,.564,.133,.205,2.0,15.0,8.2,9.5,0.6,1.5,7.2,26.6,,0.3,-0.2,0.1,.034,,3.2,-1.0,2.2,0.2,2016
Kelly Olynyk,C,24,BOS,4,32,-8.3,.111,.333,.000,6.1,7.0,6.5,14.0,1.5,0.0,30.8,17.5,,-0.2,0.0,-0.2,-0.275,,-12.6,-3.3,-16.0,-0.1,2016
Zaza Pachulia,C,31,DAL,5,112,17.2,.524,.000,.708,10.0,18.5,14.1,21.7,1.4,0.8,6.0,13.8,,0.3,-0.1,0.3,.109,,2.4,2.0,4.5,0.2,2016
Tony Parker*,PG,33,SAS,10,264,14.3,.499,.163,.143,0.5,8.7,4.8,31.4,1.2,0.6,14.7,21.5,,0.2,0.3,0.4,.080,,-0.4,-0.3,-0.7,0.1,2016
Lamar Patterson,SG,24,ATL,4,20,2.7,.403,.429,.143,0.0,25.7,13.4,22.9,2.5,0.0,35.0,25.6,,-0.1,0.0,-0.1,-0.183,,-7.8,0.5,-7.3,0.0,2016
Patrick Patterson,PF,26,TOR,20,583,10.1,.519,.515,.191,5.6,10.5,7.9,6.8,0.6,1.4,10.9,13.2,,0.5,0.3,0.7,.061,,0.4,-0.5,-0.1,0.3,2016
Chris Paul,PG,30,LAC,4,125,33.2,.575,.263,.197,3.2,9.4,6.3,48.5,3.7,0.0,4.6,30.9,,0.7,0.2,0.8,.322,,9.1,4.9,14.0,0.5,2016
Cameron Payne,PG,21,OKC,10,64,-0.6,.324,.385,.154,0.0,6.9,3.5,18.2,1.6,2.5,22.4,24.3,,-0.3,0.1,-0.3,-0.189,,-7.6,-3.6,-11.1,-0.1,2016
Paul Pierce*,SF,38,LAC,5,54,-3.4,.218,.417,.333,0.0,10.9,5.5,2.5,1.9,0.0,12.7,13.0,,-0.2,0.1,-0.2,-0.141,,-9.2,-1.7,-10.9,-0.1,2016
Mason Plumlee,C,25,POR,11,306,15.3,.456,.000,.471,12.1,32.0,21.8,25.7,1.1,2.8,22.8,15.3,,0.2,0.4,0.6,.090,,-0.4,2.6,2.2,0.3,2016
Dwight Powell,PF,24,DAL,4,64,17.1,.503,.053,.579,15.8,15.2,15.5,10.5,0.8,0.0,4.0,18.0,,0.1,-0.1,0.1,.063,,3.2,-1.9,1.2,0.1,2016
Norman Powell,SG,22,TOR,18,206,11.4,.462,.371,.114,2.2,14.2,7.9,5.1,3.4,0.9,6.4,17.7,,0.0,0.3,0.2,.055,,-0.8,1.5,0.7,0.1,2016
Pablo Prigioni,PG,38,LAC,5,26,-6.3,.000,.400,.000,7.7,3.8,5.7,34.8,0.0,0.0,37.5,13.7,,-0.1,0.0,-0.1,-0.222,,-12.2,-3.4,-15.6,-0.1,2016
Zach Randolph,PF,34,MEM,4,120,11.6,.400,.000,.113,12.6,22.7,16.9,12.3,0.4,0.0,9.7,27.6,,-0.2,0.0,-0.2,-0.091,,-0.2,-3.8,-4.0,-0.1,2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
J.J. Redick,SG,31,LAC,6,166,11.1,.504,.392,.038,0.6,6.5,3.6,5.3,0.3,0.5,5.9,22.9,,0.0,0.1,0.1,.026,,-0.2,-2.3,-2.5,0.0,2016
Josh Richardson,SG,22,MIA,14,387,8.8,.489,.517,.157,3.2,11.6,7.6,8.5,0.8,2.6,11.2,13.2,,0.1,0.6,0.7,.085,,-1.6,0.9,-0.8,0.1,2016
Austin Rivers,SG,23,LAC,6,144,12.4,.477,.279,.148,2.8,8.2,5.5,18.7,1.1,0.0,9.7,22.3,,0.0,0.1,0.1,.037,,-1.3,-0.4,-1.8,0.0,2016
Andre Roberson,SG,24,OKC,18,471,11.6,.527,.430,.233,6.0,17.7,12.0,4.2,2.5,3.2,10.4,9.8,,0.4,0.7,1.1,.111,,-0.5,3.2,2.7,0.6,2016
Brian Roberts,PG,30,POR,10,36,1.1,.344,.444,.667,2.8,0.0,1.4,11.7,0.0,0.0,7.9,15.0,,0.0,0.0,-0.1,-0.075,,-7.4,-4.7,-12.1,-0.1,2016
Glenn Robinson III,SF,22,IND,4,10,32.4,.788,.000,.250,0.0,0.0,0.0,0.0,0.0,8.4,0.0,21.4,,0.1,0.0,0.1,.284,,10.2,4.1,14.2,0.0,2016
Terrence Ross,SF,24,TOR,20,335,10.0,.493,.538,.168,1.4,10.7,5.7,5.8,2.1,1.3,11.1,19.9,,-0.1,0.3,0.2,.023,,-0.4,0.2,-0.2,0.1,2016
Terry Rozier,PG,21,BOS,5,99,9.6,.503,.478,.087,3.0,15.8,9.0,9.9,0.5,2.7,7.7,11.3,,0.0,0.2,0.2,.096,,-0.9,1.6,0.7,0.1,2016
Brandon Rush,SG,30,GSW,14,110,7.8,.551,.600,.100,0.0,22.3,11.3,3.8,0.9,1.5,8.7,9.1,,0.0,0.1,0.2,.073,,-2.8,0.7,-2.1,0.0,2016
Dennis Schröder,PG,22,ATL,10,191,16.1,.533,.337,.125,3.5,7.0,5.3,37.1,1.1,0.5,16.1,30.7,,0.1,0.1,0.2,.050,,1.5,-1.3,0.2,0.1,2016
Luis Scola,PF,35,TOR,11,140,2.7,.391,.677,.355,1.6,14.6,7.7,7.7,1.2,0.0,12.2,13.5,,-0.2,0.1,-0.1,-0.026,,-5.1,-0.5,-5.6,-0.1,2016
Mike Scott,PF,27,ATL,10,161,15.1,.747,.400,.200,3.5,17.2,10.7,5.2,0.9,1.7,15.5,14.3,,0.3,0.2,0.5,.153,,0.1,1.6,1.7,0.2,2016
Thabo Sefolosha,SF,31,ATL,10,203,13.5,.561,.413,.326,4.4,16.7,10.9,13.0,2.5,2.7,16.0,13.8,,0.1,0.3,0.5,.110,,-0.7,2.9,2.2,0.2,2016
Iman Shumpert,SG,25,CLE,21,367,7.1,.540,.567,.183,3.3,11.7,7.6,6.3,1.4,0.8,16.7,9.8,,0.2,0.3,0.5,.062,,-2.7,0.9,-1.9,0.0,2016
Jonathon Simmons,SG,26,SAS,3,26,16.7,.506,.300,.200,14.2,4.2,8.9,11.8,4.0,0.0,8.4,21.3,,0.0,0.0,0.1,.156,,0.4,0.6,1.0,0.0,2016
Kyle Singler,SF,27,OKC,6,51,3.6,.405,.444,.222,2.2,12.9,7.7,0.0,1.0,0.0,0.0,8.4,,0.0,0.0,0.0,.020,,-3.7,-0.2,-3.9,0.0,2016
Marcus Smart,PG,21,BOS,6,193,12.1,.520,.533,.350,4.1,11.0,7.3,15.8,2.5,2.3,17.8,18.8,,0.0,0.4,0.3,.083,,-0.4,2.4,2.0,0.2,2016
J.R. Smith,SG,30,CLE,21,730,12.5,.613,.803,.112,1.1,9.6,5.4,5.8,1.9,0.7,5.3,13.2,,1.4,0.6,2.1,.135,,0.8,0.9,1.8,0.7,2016
Josh Smith,PF,30,HOU,4,38,7.6,.576,.615,.154,2.6,3.0,2.8,19.9,1.3,2.3,26.5,20.4,,0.0,0.0,0.0,-0.045,,-0.2,0.3,0.1,0.0,2016
Marreese Speights,C,28,GSW,24,201,14.2,.509,.364,.263,8.2,17.0,12.7,9.5,0.7,3.2,13.2,33.1,,-0.1,0.2,0.2,.040,,-2.7,-1.0,-3.7,-0.1,2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Lance Stephenson,SF,25,MEM,4,95,16.8,.563,.114,.114,1.1,7.2,3.7,17.4,0.6,0.0,6.1,23.8,,0.2,-0.1,0.1,.066,,2.9,-1.7,1.2,0.1,2016
Amar'e Stoudemire,C,33,MIA,9,82,12.4,.666,.000,.421,4.6,13.7,9.4,0.0,3.2,2.8,28.6,18.3,,0.0,0.2,0.2,.103,,-5.6,1.9,-3.7,0.0,2016
Rodney Stuckey,PG,29,IND,7,125,11.1,.468,.233,.209,1.0,12.0,6.9,20.3,1.7,0.7,11.3,20.4,,0.0,0.1,0.1,.047,,-1.4,0.6,-0.8,0.0,2016
Jared Sullinger,PF,23,BOS,6,81,5.6,.354,.095,.095,12.1,23.4,17.4,15.9,0.6,0.0,12.1,26.5,,-0.3,0.1,-0.1,-0.077,,-5.3,-2.0,-7.4,-0.1,2016
Jeff Teague,PG,27,ATL,10,279,14.9,.504,.298,.430,1.2,5.9,3.7,37.7,1.1,0.6,14.8,27.1,,0.3,0.2,0.4,.071,,0.0,-1.6,-1.5,0.0,2016
Jason Terry,SG,38,HOU,5,124,5.5,.445,.500,.079,0.8,9.0,4.7,8.3,0.8,0.7,7.1,14.0,,0.0,0.0,0.0,-0.011,,-3.1,-1.3,-4.4,-0.1,2016
Isaiah Thomas,PG,26,BOS,6,220,17.4,.519,.387,.395,0.9,8.1,4.3,27.9,0.9,2.0,9.1,30.1,,0.2,0.3,0.5,.118,,3.9,-0.2,3.7,0.3,2016
Jason Thompson,C,29,TOR,10,55,6.2,.388,.111,.333,12.4,11.6,12.0,2.9,0.0,1.6,8.8,9.5,,0.0,0.0,0.0,.014,,-2.7,-3.3,-6.1,-0.1,2016
Klay Thompson,SG,25,GSW,24,849,19.5,.588,.510,.212,1.9,9.2,5.6,11.1,1.5,0.9,8.7,28.0,,1.9,0.6,2.5,.143,,4.6,-0.4,4.2,1.3,2016
Tristan Thompson,PF,24,CLE,21,622,14.2,.559,.000,.785,16.6,19.1,17.8,3.4,0.7,2.8,12.0,10.6,,1.4,0.6,2.0,.155,,0.0,-1.1,-1.1,0.1,2016
Anthony Tolliver,PF,30,DET,3,26,10.2,.500,.500,.000,4.9,13.6,9.4,5.7,0.0,3.8,0.0,7.7,,0.0,0.0,0.0,.014,,0.0,-0.5,-0.5,0.0,2016
Evan Turner,SG,27,BOS,6,214,9.8,.425,.165,.212,3.7,13.5,8.3,22.6,1.8,2.5,15.5,22.1,,-0.4,0.4,0.0,.005,,-2.4,0.8,-1.6,0.0,2016
Myles Turner,C,19,IND,7,197,14.2,.480,.028,.127,10.0,15.8,13.1,2.9,0.5,9.8,13.8,21.2,,-0.1,0.3,0.2,.050,,-3.6,1.4,-2.2,0.0,2016
Jonas Valančiūnas,C,23,TOR,12,321,26.8,.601,.000,.325,16.9,32.2,24.1,7.0,1.7,3.9,11.6,22.4,,1.0,0.5,1.5,.226,,4.9,0.8,5.7,0.6,2016
Anderson Varejão,C,33,GSW,17,93,12.4,.447,.000,1.357,14.2,10.3,12.2,18.6,1.1,1.7,8.2,11.5,,0.2,0.1,0.3,.149,,-1.1,1.9,0.8,0.1,2016
Charlie Villanueva,PF,31,DAL,4,20,0.5,.349,.417,.167,0.0,12.2,5.8,8.5,0.0,0.0,7.2,32.1,,-0.1,0.0,-0.1,-0.287,,-4.5,-3.5,-8.0,0.0,2016
Noah Vonleh,PF,20,POR,6,12,9.6,.000,.000,.000,8.3,26.3,17.1,21.8,8.3,0.0,0.0,10.7,,0.0,0.0,0.0,-0.013,,-2.0,5.8,3.8,0.0,2016
Dwyane Wade*,SG,34,MIA,14,473,22.3,.532,.091,.252,3.2,15.9,9.9,25.4,1.2,2.1,11.9,32.2,,0.7,0.8,1.5,.148,,4.2,0.7,4.9,0.8,2016
Dion Waiters,SG,24,OKC,18,491,9.3,.520,.424,.227,1.4,9.2,5.3,12.5,1.0,0.5,12.1,14.6,,0.4,0.3,0.7,.065,,-1.7,0.6,-1.1,0.1,2016
Kemba Walker,PG,25,CHO,7,260,18.2,.472,.281,.229,1.2,8.5,4.6,24.0,1.8,1.2,6.7,33.0,,-0.1,0.2,0.1,.016,,3.8,-0.4,3.4,0.4,2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Briante Weber,PG,23,MIA,2,6,5.4,.000,.000,.000,0.0,0.0,0.0,22.2,8.9,0.0,0.0,7.9,,0.0,0.0,0.0,.024,,-6.2,9.6,3.4,0.0,2016
David West,PF,35,SAS,10,176,14.4,.492,.109,.164,9.1,14.8,12.1,11.1,1.8,3.1,10.6,17.4,,0.1,0.3,0.4,.116,,-0.4,1.4,0.9,0.1,2016
Russell Westbrook,PG,27,OKC,18,674,26.9,.515,.267,.356,6.9,13.5,10.3,52.4,3.4,0.2,14.6,34.3,,2.0,0.9,2.9,.208,,7.4,1.7,9.1,1.9,2016
Hassan Whiteside,C,26,MIA,10,291,24.3,.679,.000,.638,11.1,32.1,22.1,1.7,1.5,7.5,12.8,16.6,,0.8,0.8,1.7,.275,,2.1,3.7,5.8,0.6,2016
C.J. Wilcox,SG,25,LAC,2,7,-1.4,.000,.000,.000,0.0,14.0,7.1,18.4,0.0,0.0,0.0,6.4,,0.0,0.0,0.0,-0.066,,-8.2,-0.9,-9.1,0.0,2016
Deron Williams,PG,31,DAL,3,49,1.2,.417,.389,.000,0.0,5.0,2.4,26.5,1.1,0.0,28.0,23.6,,-0.2,-0.1,-0.3,-0.254,,-4.3,-1.4,-5.8,0.0,2016
Marvin Williams,PF,29,CHO,7,228,6.0,.341,.333,.078,3.3,22.1,12.0,4.4,1.4,1.0,3.7,11.4,,-0.3,0.2,-0.1,-0.021,,-3.3,-0.9,-4.2,-0.1,2016
Mo Williams,PG,33,CLE,13,68,-3.3,.346,.464,.071,0.0,10.3,5.2,6.5,3.1,0.0,25.7,26.4,,-0.4,0.1,-0.3,-0.245,,-10.7,-2.8,-13.5,-0.2,2016
Justise Winslow,SF,19,MIA,13,330,10.1,.516,.243,.405,6.4,15.7,11.3,3.7,1.3,0.9,12.1,14.3,,0.2,0.5,0.7,.101,,-2.2,0.8,-1.4,0.1,2016
Delon Wright,PG,23,TOR,9,41,12.0,.445,.100,1.300,2.8,9.3,5.9,11.6,3.9,0.0,11.3,20.0,,0.0,0.0,0.0,.035,,-1.0,0.3,-0.7,0.0,2016
Dorell Wright,SF,30,MIA,5,19,36.1,.680,.500,.400,0.0,35.5,18.7,21.6,0.0,0.0,0.0,29.5,,0.2,0.0,0.2,.479,,9.1,4.6,13.6,0.1,2016
James Young,SG,20,BOS,3,10,-6.5,.333,.333,.000,0.0,0.0,0.0,0.0,0.0,0.0,25.0,17.2,,0.0,0.0,0.0,-0.201,,-11.1,-4.0,-15.1,0.0,2016
Joe Young,PG,23,IND,4,10,9.7,.507,.500,.250,0.0,10.7,5.7,25.8,0.0,0.0,18.4,52.3,,0.0,0.0,0.0,-0.126,,-6.1,-4.3,-10.4,0.0,2016
Cody Zeller,C,23,CHO,7,137,16.8,.624,.000,.553,7.0,25.1,15.4,2.9,0.4,1.7,12.9,18.9,,0.3,0.1,0.4,.141,,-0.9,0.5,-0.4,0.1,2016
Tyler Zeller,C,26,BOS,3,38,18.8,.510,.000,.400,10.3,32.2,20.6,10.1,0.0,4.7,10.2,22.3,,0.0,0.1,0.1,.130,,2.9,1.1,4.0,0.1,2016
