Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,season
Isaiah Hicks,PF,23,NYK,18,240,6.8,.501,.125,.250,4.6,14.3,9.5,9.5,0.4,1.4,16.7,17.4,-0.1,0.1,0.0,-0.003,-6.4,-1.2,-7.6,-0.3,2018
Buddy Hield,SG,25,SAC,80,2024,16.1,.557,.437,.087,3.0,14.8,8.6,12.8,2.1,1.0,11.3,24.3,1.3,1.5,2.8,.067,1.6,-0.5,1.0,1.5,2018
Nenê,C,35,HOU,52,758,16.4,.594,.008,.448,8.1,18.0,13.1,9.5,1.8,1.6,11.7,18.9,1.5,1.1,2.6,.163,-1.6,0.6,-1.0,0.2,2018
George Hill,PG,31,TOT,67,1812,13.3,.580,.400,.273,2.6,8.9,5.7,15.0,1.7,1.3,13.3,16.3,2.3,0.9,3.2,.085,-0.2,-0.5,-0.8,0.6,2018
George Hill,PG,31,SAC,43,1143,14.0,.597,.393,.304,2.1,9.9,5.8,15.5,1.7,1.0,14.0,16.9,1.6,0.6,2.1,.090,0.0,-0.6,-0.5,0.4,2018
George Hill,PG,31,CLE,24,669,12.2,.551,.412,.219,3.4,7.3,5.4,14.0,1.6,1.9,12.0,15.4,0.8,0.3,1.1,.077,-0.7,-0.5,-1.2,0.1,2018
Solomon Hill,SF,26,NOP,12,187,4.8,.332,.512,.146,5.4,15.1,10.4,14.4,1.8,0.4,17.1,12.2,-0.2,0.2,-0.1,-0.014,-5.3,0.5,-4.8,-0.1,2018
Darrun Hilliard,SG,24,SAS,14,95,3.4,.362,.316,.368,0.0,8.2,4.1,15.3,1.1,0.0,15.3,12.3,-0.1,0.1,0.0,-0.015,-7.1,-0.8,-7.9,-0.1,2018
,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Jrue Holiday,SG,27,NOP,81,2927,17.8,.570,.286,.191,2.4,10.8,6.8,24.9,2.0,1.7,13.6,23.1,4.2,2.9,7.1,.116,1.3,0.3,1.6,2.7,2018
Justin Holiday,SG,28,CHI,72,2265,10.8,.513,.574,.210,1.4,12.8,6.9,10.1,1.7,1.2,9.8,18.2,0.1,1.6,1.7,.036,-1.6,-0.3,-1.9,0.0,2018
John Holland,SF,29,CLE,24,174,5.9,.417,.610,.220,3.9,11.4,7.7,3.9,2.0,1.0,11.0,18.5,-0.3,0.1,-0.2,-0.050,-3.6,-1.9,-5.5,-0.2,2018
Rondae Hollis-Jefferson,SF,23,BRK,68,1920,16.9,.548,.075,.436,5.5,20.0,12.7,14.2,1.6,1.9,12.3,22.2,2.1,2.0,4.1,.103,-0.3,0.4,0.1,1.0,2018
Richaun Holmes,C,24,PHI,48,746,17.4,.585,.129,.232,8.6,21.4,15.2,12.3,1.3,3.2,8.6,16.6,1.6,1.3,2.8,.183,-0.3,1.4,1.1,0.6,2018
Rodney Hood,SG,25,TOT,60,1616,14.3,.546,.443,.172,1.6,9.9,5.8,9.7,1.4,0.6,8.0,24.3,1.2,1.5,2.7,.081,0.8,-0.9,-0.1,0.8,2018
Rodney Hood,SG,25,UTA,39,1084,15.1,.551,.475,.176,1.5,10.1,5.8,10.4,1.4,0.5,9.6,27.3,0.6,1.3,1.9,.085,1.6,-1.0,0.5,0.7,2018
Rodney Hood,SG,25,CLE,21,532,12.7,.533,.357,.161,1.7,9.5,5.7,8.4,1.4,0.8,3.2,18.3,0.6,0.2,0.8,.074,-0.8,-0.7,-1.5,0.1,2018
Scotty Hopson,SG,28,DAL,1,8,-4.6,.266,.000,2.000,0.0,0.0,0.0,15.8,0.0,0.0,34.7,16.3,0.0,0.0,0.0,-0.238,-9.2,-4.7,-14.0,0.0,2018
Al Horford,C,31,BOS,72,2277,17.6,.575,.300,.159,5.0,20.2,12.7,23.6,0.9,2.9,14.1,18.4,4.0,3.8,7.8,.165,2.4,2.0,4.4,3.7,2018
Danuel House Jr.,SG,24,PHO,23,403,12.4,.533,.450,.240,3.4,17.0,10.1,9.4,0.8,1.2,7.2,16.2,0.4,0.1,0.6,.066,-0.8,-0.8,-1.6,0.0,2018
Dwight Howard,C,32,CHO,81,2463,20.5,.577,.008,.639,11.0,33.8,22.2,7.1,1.0,4.4,15.1,24.2,2.9,3.9,6.8,.132,-0.3,0.1,-0.1,1.2,2018
Josh Huestis,PF,26,OKC,69,982,5.4,.417,.632,.110,4.6,13.9,9.1,2.7,0.8,4.0,12.0,9.5,-0.5,1.0,0.5,.024,-3.9,0.0,-3.9,-0.5,2018
R.J. Hunter,SG,24,HOU,5,45,8.5,.455,.700,.100,0.0,12.4,6.3,10.3,3.3,0.0,8.7,22.5,0.0,0.1,0.0,.022,-5.2,1.9,-3.3,0.0,2018
Vince Hunter,PF,23,MEM,4,7,35.8,.600,.000,.000,32.3,16.9,24.8,0.0,0.0,13.4,16.7,38.5,0.0,0.0,0.0,.097,10.4,-0.7,9.7,0.0,2018
Serge Ibaka,PF,28,TOR,76,2093,14.7,.574,.379,.151,4.3,21.0,12.8,4.4,0.7,3.8,9.7,19.4,2.1,3.0,5.1,.117,-0.1,0.0,-0.1,1.0,2018
Andre Iguodala,SF,34,GSW,64,1622,11.2,.536,.366,.272,3.7,12.6,8.5,16.2,1.6,1.9,15.8,11.5,1.6,1.6,3.2,.094,-1.1,0.8,-0.3,0.7,2018
Ersan İlyasova,PF,30,TOT,69,1729,14.9,.558,.413,.220,7.6,18.0,12.9,7.9,1.7,1.3,9.7,18.7,2.2,1.9,4.0,.112,-0.2,-0.4,-0.6,0.6,2018
Ersan İlyasova,PF,30,ATL,46,1175,15.1,.569,.424,.224,7.0,16.8,11.9,6.8,1.8,1.2,8.9,18.0,1.6,1.0,2.6,.106,0.3,-0.5,-0.1,0.6,2018
Ersan İlyasova,PF,30,PHI,23,554,14.6,.537,.392,.212,8.9,20.6,15.0,10.4,1.5,1.4,11.1,20.1,0.6,0.9,1.4,.125,-1.2,-0.3,-1.6,0.1,2018
Joe Ingles,SF,30,UTA,82,2578,14.4,.623,.646,.116,1.1,13.9,7.6,22.9,1.8,0.7,17.4,15.9,4.0,3.6,7.6,.141,1.0,1.3,2.3,2.8,2018
Andre Ingram,SG,32,LAL,2,64,16.3,.655,.529,.176,1.7,8.3,5.0,15.3,2.2,3.8,14.1,14.1,0.1,0.1,0.2,.157,1.7,2.5,4.3,0.1,2018
Brandon Ingram,SF,20,LAL,59,1975,13.8,.536,.138,.371,3.1,13.8,8.5,17.7,1.1,1.8,14.4,22.2,1.0,1.8,2.8,.068,-0.9,-0.3,-1.2,0.4,2018
Kyrie Irving,PG,25,BOS,60,1931,25.0,.610,.374,.240,1.9,10.8,6.4,30.7,1.7,0.7,10.4,31.0,6.3,2.7,8.9,.222,6.4,0.9,7.3,4.5,2018
,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Jonathan Isaac,PF,20,ORL,27,536,9.8,.465,.317,.172,3.3,17.2,10.2,4.8,3.0,4.5,14.8,15.0,-0.6,0.8,0.2,.021,-3.8,2.4,-1.4,0.1,2018
Wes Iwundu,SF,23,ORL,62,1020,7.8,.480,.211,.216,3.9,11.0,7.4,7.8,1.6,0.9,11.2,11.6,0.0,0.7,0.7,.032,-4.2,-0.1,-4.3,-0.6,2018
Jarrett Jack,PG,34,NYK,62,1548,11.5,.489,.194,.169,1.6,12.1,6.8,31.3,1.1,0.2,19.5,16.7,0.5,0.7,1.2,.036,-1.6,-1.3,-2.8,-0.3,2018
Aaron Jackson,PG,31,HOU,1,35,2.4,.405,.444,.222,6.5,3.2,4.8,4.0,0.0,0.0,9.2,13.7,0.0,0.0,0.0,-0.017,-6.6,-2.3,-8.9,-0.1,2018
Demetrius Jackson,PG,23,TOT,15,80,5.4,.424,.389,.111,7.1,9.8,8.4,15.9,3.1,1.1,34.6,15.8,-0.2,0.1,-0.1,-0.047,-6.1,0.9,-5.2,-0.1,2018
Demetrius Jackson,PG,23,HOU,12,63,0.2,.286,.429,.000,7.2,12.4,9.8,10.7,3.1,1.3,39.1,16.1,-0.3,0.1,-0.2,-0.140,-9.2,0.6,-8.5,-0.1,2018
Demetrius Jackson,PG,23,PHI,3,17,24.5,.820,.250,.500,6.6,0.0,3.2,35.1,2.8,0.0,17.0,14.8,0.1,0.0,0.1,.298,5.3,2.1,7.3,0.0,2018
Josh Jackson,SF,20,PHO,77,1959,11.8,.480,.233,.299,5.1,14.2,9.6,10.1,2.0,1.4,12.2,26.0,-2.0,1.2,-0.7,-0.018,-2.8,-1.4,-4.2,-1.1,2018
Justin Jackson,SF,22,SAC,68,1506,9.2,.521,.442,.086,2.0,12.6,7.1,7.2,0.9,0.8,8.4,14.2,0.4,0.5,1.0,.031,-2.4,-1.1,-3.5,-0.6,2018
Reggie Jackson,PG,27,DET,45,1201,15.9,.516,.293,.232,2.6,9.0,5.7,32.8,1.1,0.3,13.5,27.1,1.1,0.9,2.0,.078,1.0,-1.4,-0.4,0.5,2018
LeBron James,PF,33,CLE,82,3026,28.6,.621,.257,.336,3.7,22.3,13.1,44.4,1.9,2.0,16.1,31.6,11.0,3.0,14.0,.221,7.3,1.4,8.7,8.2,2018
Mike James,PG,27,TOT,36,687,13.9,.469,.305,.262,2.0,12.2,7.0,29.4,2.0,0.8,12.0,25.1,-0.1,0.3,0.2,.017,-0.5,-1.0,-1.5,0.1,2018
Mike James,PG,27,PHO,32,669,14.2,.476,.311,.269,1.9,12.5,7.1,29.0,1.9,0.8,12.1,25.2,0.0,0.3,0.3,.021,-0.3,-0.9,-1.2,0.1,2018
Mike James,PG,27,NOP,4,18,3.5,.222,.111,.000,6.2,0.0,3.0,43.5,2.7,0.0,10.0,24.1,-0.1,0.0,-0.1,-0.146,-7.7,-2.4,-10.1,0.0,2018
Al Jefferson,C,33,IND,36,484,20.2,.563,.014,.173,7.0,26.2,16.7,10.0,1.7,4.2,8.6,22.5,0.8,0.8,1.6,.158,0.6,1.5,2.0,0.5,2018
Richard Jefferson,SF,37,DEN,20,163,6.4,.499,.259,.259,1.4,10.3,5.9,12.0,0.6,0.5,14.3,9.4,0.1,0.0,0.1,.029,-3.5,-0.8,-4.3,-0.1,2018
Brandon Jennings,PG,28,MIL,14,205,12.7,.478,.458,.139,2.9,14.8,8.9,31.1,1.5,1.7,19.1,20.8,0.0,0.1,0.1,.026,-1.2,-2.2,-3.4,-0.1,2018
Jonas Jerebko,PF,30,UTA,74,1134,13.2,.586,.460,.167,5.4,19.1,12.3,5.7,1.1,0.9,6.9,15.6,1.8,1.6,3.4,.144,-0.4,0.4,0.1,0.6,2018
Amir Johnson,C,30,PHI,74,1171,14.9,.575,.123,.327,11.8,18.3,15.2,13.9,1.8,3.1,15.6,12.8,2.1,2.0,4.1,.169,-1.2,2.2,1.0,0.9,2018
Brice Johnson,PF,23,TOT,18,98,18.2,.486,.024,.119,10.4,25.5,17.9,3.4,4.5,5.5,10.2,22.3,0.0,0.2,0.2,.082,-2.1,1.7,-0.4,0.0,2018
Brice Johnson,PF,23,LAC,9,38,21.3,.673,.091,.182,5.9,31.4,18.8,4.0,7.7,4.4,25.2,18.0,0.0,0.1,0.1,.168,-2.2,6.8,4.5,0.1,2018
Brice Johnson,PF,23,MEM,9,60,16.2,.418,.000,.097,13.2,21.7,17.4,3.0,2.5,6.2,3.0,24.9,-0.1,0.1,0.0,.028,-2.0,-1.6,-3.6,0.0,2018
Dakari Johnson,C,22,OKC,31,161,16.4,.575,.000,.513,10.7,12.8,11.7,7.2,1.8,4.5,5.9,13.5,0.4,0.2,0.6,.178,-1.2,0.9,-0.3,0.1,2018
James Johnson,PF,30,MIA,73,1943,15.8,.575,.301,.264,3.5,17.2,10.3,22.5,1.8,2.2,17.1,19.1,2.2,2.8,5.0,.123,0.0,1.6,1.6,1.7,2018
Joe Johnson,SF,36,TOT,55,1205,8.1,.490,.403,.125,1.3,14.7,8.1,10.2,0.7,0.5,11.4,15.9,-0.3,1.3,1.0,.040,-2.7,-0.2,-2.9,-0.3,2018
Joe Johnson,SF,36,UTA,32,700,9.0,.492,.372,.106,2.0,15.2,8.7,9.8,0.9,0.7,11.6,17.2,-0.2,0.8,0.6,.041,-2.3,-0.3,-2.6,-0.1,2018
Joe Johnson,SF,36,HOU,23,505,6.8,.485,.455,.157,0.5,13.9,7.3,10.7,0.6,0.2,11.2,14.1,0.0,0.4,0.4,.038,-3.3,0.0,-3.3,-0.2,2018
Omari Johnson,PF,28,MEM,4,75,10.5,.524,.571,.000,6.0,11.1,8.5,14.5,1.3,0.0,12.5,14.4,0.1,0.0,0.1,.053,-1.8,-2.7,-4.5,0.0,2018
,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Stanley Johnson,SF,21,DET,69,1894,9.0,.480,.418,.259,1.9,13.0,7.3,8.5,2.5,0.7,11.0,16.4,-0.6,2.4,1.8,.046,-4.0,1.1,-2.9,-0.4,2018
Tyler Johnson,PG,25,MIA,72,2052,13.0,.549,.456,.181,1.9,11.7,6.8,12.4,1.5,1.4,9.5,18.6,1.9,2.3,4.2,.097,-0.5,0.2,-0.3,0.9,2018
Wesley Johnson,SF,30,LAC,74,1486,9.8,.512,.481,.158,2.2,13.6,8.0,5.6,2.5,3.5,12.3,13.0,-0.1,1.7,1.7,.055,-2.5,1.7,-0.7,0.5,2018
Nikola Jokić,C,22,DEN,75,2443,24.4,.603,.277,.310,9.0,27.9,18.5,29.6,1.8,2.1,15.5,24.2,7.8,2.9,10.7,.211,5.3,1.6,6.9,5.5,2018
Damian Jones,C,22,GSW,15,89,6.8,.517,.000,.227,6.8,10.6,8.8,2.9,0.5,2.7,14.2,13.9,0.0,0.1,0.1,.031,-5.3,-1.8,-7.1,-0.1,2018
Derrick Jones Jr.,SF,20,TOT,20,245,10.1,.480,.340,.453,9.6,7.8,8.7,5.1,0.8,4.4,9.9,12.8,0.1,0.2,0.4,.075,-2.9,0.2,-2.7,0.0,2018
Derrick Jones Jr.,SF,20,PHO,6,33,18.4,.678,.500,1.500,6.4,6.6,6.5,12.3,1.5,9.8,13.1,9.8,0.1,0.0,0.1,.177,2.0,2.8,4.8,0.1,2018
Derrick Jones Jr.,SF,20,MIA,14,212,8.8,.457,.327,.367,10.1,8.0,9.0,4.0,0.7,3.6,9.5,13.3,0.0,0.2,0.3,.059,-3.7,-0.2,-3.9,-0.1,2018
Jalen Jones,SF,24,TOT,16,181,10.3,.485,.382,.279,7.7,15.7,11.6,3.5,1.4,0.5,8.4,20.9,0.0,0.2,0.1,.027,-3.4,-2.6,-6.0,-0.2,2018
Jalen Jones,SF,24,NOP,4,19,5.0,.512,.250,.500,0.0,16.5,8.6,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,.055,-4.3,-3.0,-7.3,0.0,2018
Jalen Jones,SF,24,DAL,12,162,10.9,.483,.391,.266,8.6,15.6,12.0,3.9,1.5,0.5,8.9,22.0,-0.1,0.1,0.1,.024,-3.3,-2.6,-5.9,-0.2,2018
Tyus Jones,PG,21,MIN,82,1467,14.1,.572,.393,.247,1.2,9.2,5.2,21.2,3.2,0.4,14.0,12.7,2.3,1.2,3.6,.117,-0.8,1.7,0.8,1.1,2018
DeAndre Jordan,C,29,LAC,77,2424,20.2,.648,.000,.540,15.1,37.6,26.5,7.1,0.8,2.4,16.1,15.2,6.0,3.4,9.4,.186,1.7,-0.3,1.4,2.1,2018
Cory Joseph,PG,26,IND,82,2210,11.0,.503,.315,.156,2.0,11.4,6.7,16.1,1.8,0.7,11.9,14.8,1.2,2.0,3.1,.068,-1.8,0.3,-1.5,0.3,2018
Frank Kaminsky,PF,24,CHO,79,1835,14.4,.545,.383,.271,2.7,14.5,8.5,11.0,1.0,0.9,7.6,20.5,2.3,1.3,3.6,.094,0.6,-0.8,-0.2,0.8,2018
Luke Kennard,SG,21,DET,73,1463,12.1,.560,.419,.163,1.6,11.9,6.6,12.7,1.5,0.8,12.2,17.2,1.1,1.4,2.6,.085,-0.9,0.1,-0.8,0.5,2018
Michael Kidd-Gilchrist,SF,24,CHO,74,1850,12.5,.536,.004,.305,4.8,13.0,8.8,5.9,1.3,1.4,7.7,16.1,1.7,1.6,3.3,.084,-2.1,0.0,-2.1,-0.1,2018
Sean Kilpatrick,SG,28,TOT,52,640,11.6,.507,.490,.245,0.8,14.2,7.5,11.3,1.0,0.7,10.4,24.9,-0.2,0.3,0.1,.008,-1.1,-1.7,-2.8,-0.1,2018
Sean Kilpatrick,SG,28,BRK,16,183,4.9,.414,.494,.218,0.6,19.9,10.2,12.6,0.5,0.4,14.4,26.3,-0.6,0.1,-0.4,-0.116,-5.3,-2.3,-7.6,-0.3,2018
Sean Kilpatrick,SG,28,MIL,23,205,11.3,.515,.561,.232,0.6,13.7,7.1,10.9,1.2,0.4,9.1,21.9,0.0,0.1,0.1,.035,-1.3,-1.3,-2.6,0.0,2018
Sean Kilpatrick,SG,28,LAC,4,38,10.5,.503,.389,.111,0.0,5.7,2.9,12.1,0.0,0.0,5.0,22.6,0.0,0.0,0.0,.029,-0.8,-3.7,-4.5,0.0,2018
Sean Kilpatrick,SG,28,CHI,9,214,17.7,.574,.449,.299,1.4,11.5,6.3,10.5,1.4,1.3,9.0,27.1,0.2,0.1,0.4,.083,2.5,-1.2,1.3,0.2,2018
Maxi Kleber,PF,26,DAL,72,1206,13.4,.576,.414,.191,6.3,15.6,10.8,6.4,1.1,3.5,8.2,13.7,1.6,1.2,2.8,.113,-1.0,0.5,-0.5,0.5,2018
Furkan Korkmaz,SG,20,PHI,14,80,3.4,.386,.607,.143,2.8,11.7,7.4,6.7,1.2,1.0,6.3,16.9,-0.1,0.1,0.0,-0.006,-6.6,-1.0,-7.6,-0.1,2018
Luke Kornet,C,22,NYK,20,326,13.6,.516,.632,.088,3.8,18.0,10.9,11.6,0.9,4.2,8.5,19.0,0.2,0.3,0.5,.077,0.4,-0.2,0.2,0.2,2018
Kyle Korver,SG,36,CLE,73,1574,13.4,.652,.777,.149,0.7,10.9,5.9,8.0,1.0,1.5,9.6,16.0,2.8,0.6,3.4,.104,1.5,-1.2,0.2,0.9,2018
Kosta Koufos,C,28,SAC,71,1391,17.5,.566,.000,.190,11.7,27.6,19.3,9.7,1.7,2.2,10.4,15.2,2.3,1.5,3.9,.134,-0.2,-0.2,-0.4,0.6,2018
Kyle Kuzma,PF,22,LAL,77,2401,14.2,.549,.418,.200,3.9,17.4,10.7,9.1,1.0,1.1,11.0,22.5,1.5,2.3,3.8,.077,0.3,-1.0,-0.7,0.8,2018
,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Mindaugas Kuzminskas,SF,28,NYK,1,2,-41.1,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.7,0.0,0.0,0.0,-1.065,-33.0,-21.7,-54.7,0.0,2018
Skal Labissière,PF,21,SAC,60,1240,14.3,.513,.111,.258,8.7,18.1,13.2,9.1,1.0,3.7,12.5,21.1,0.4,1.0,1.4,.054,-1.9,-0.8,-2.7,-0.2,2018
Jeremy Lamb,SG,25,CHO,80,1967,17.0,.559,.305,.250,2.7,15.4,8.9,15.4,1.5,1.4,9.1,22.4,3.0,1.9,4.9,.120,1.3,0.2,1.6,1.8,2018
Shane Larkin,PG,25,BOS,54,775,10.3,.491,.393,.169,2.1,10.7,6.5,18.5,1.9,0.2,12.3,15.5,0.3,1.1,1.4,.087,-2.8,1.1,-1.7,0.1,2018
Joffrey Lauvergne,C,26,SAS,55,534,16.5,.536,.026,.247,13.0,22.6,17.8,12.2,0.9,0.5,13.5,20.4,0.6,0.7,1.3,.120,-0.4,-0.6,-1.0,0.1,2018
Zach LaVine,SG,22,CHI,24,656,14.6,.499,.346,.301,1.4,14.4,7.7,18.6,1.8,0.5,9.7,29.5,-0.1,0.5,0.3,.025,-0.8,-1.5,-2.3,-0.1,2018
Jake Layman,SF,23,POR,35,160,4.9,.352,.426,.064,2.8,8.1,5.5,9.4,1.9,2.0,9.4,14.6,-0.3,0.2,-0.1,-0.021,-4.8,0.4,-4.3,-0.1,2018
T.J. Leaf,PF,20,IND,53,459,10.7,.545,.309,.118,7.2,13.0,10.1,2.8,0.5,0.8,6.5,14.9,0.5,0.3,0.8,.082,-1.4,-1.7,-3.1,-0.1,2018
Courtney Lee,SG,32,NYK,76,2310,13.0,.564,.368,.164,1.4,9.3,5.4,11.3,1.7,0.6,9.4,16.9,2.7,1.2,3.9,.082,-0.1,-0.2,-0.3,1.0,2018
Damion Lee,SG,25,ATL,15,404,12.0,.489,.395,.191,3.0,16.6,9.8,11.2,2.3,0.2,7.8,19.3,0.0,0.4,0.4,.046,-2.3,0.4,-1.9,0.0,2018
Walt Lemon Jr.,PG,25,NOP,5,35,6.9,.491,.063,.188,0.0,6.0,3.1,21.1,0.0,2.3,18.8,26.4,-0.1,0.0,-0.1,-0.071,-5.3,-2.9,-8.2,-0.1,2018
Alex Len,C,24,PHO,69,1395,19.4,.612,.008,.611,13.2,26.7,19.8,9.1,0.9,3.5,14.0,17.0,3.2,1.3,4.5,.154,0.6,-0.3,0.3,0.8,2018
Kawhi Leonard,SF,26,SAS,9,210,26.0,.572,.315,.342,3.1,19.1,11.1,17.7,4.3,3.6,11.1,30.6,0.3,0.5,0.9,.196,5.2,4.9,10.1,0.6,2018
Meyers Leonard,C,25,POR,33,254,17.8,.676,.333,.141,5.2,24.7,15.0,10.6,1.4,0.0,10.8,16.1,0.7,0.3,1.1,.200,1.0,0.9,2.0,0.3,2018
Jon Leuer,PF,28,DET,8,136,8.9,.505,.083,.417,5.6,20.7,13.0,5.3,0.4,2.0,14.1,16.1,0.0,0.1,0.1,.050,-4.3,-0.3,-4.6,-0.1,2018
Caris LeVert,SF,23,BRK,71,1864,14.2,.525,.333,.254,3.0,11.9,7.4,26.0,2.1,0.9,15.8,22.5,0.7,1.6,2.3,.058,-0.8,0.0,-0.8,0.6,2018
DeAndre Liggins,SG,29,TOT,58,724,6.0,.467,.500,.047,1.1,10.6,5.9,8.4,2.5,1.6,15.6,7.9,-0.2,0.7,0.5,.034,-4.3,1.8,-2.5,-0.1,2018
DeAndre Liggins,SG,29,MIL,31,480,5.0,.424,.554,.077,1.2,10.7,6.0,7.3,2.8,1.8,16.2,7.5,-0.3,0.5,0.2,.020,-4.8,1.9,-2.8,-0.1,2018
DeAndre Liggins,SG,29,NOP,27,244,7.8,.537,.415,.000,0.9,10.3,5.8,10.7,2.0,1.3,14.6,8.5,0.1,0.2,0.3,.062,-3.3,1.5,-1.8,0.0,2018
Damian Lillard,PG,27,POR,73,2670,25.2,.594,.445,.380,2.6,10.6,6.6,30.9,1.4,0.8,11.1,30.6,9.9,2.7,12.6,.227,7.0,0.3,7.2,6.3,2018
Jeremy Lin,PG,29,BRK,1,25,15.9,.597,.167,.583,0.0,0.0,0.0,27.1,0.0,0.0,16.6,31.3,0.0,0.0,0.0,.087,-1.0,-4.4,-5.4,0.0,2018
Shaun Livingston,PG,32,GSW,71,1129,11.6,.533,.015,.178,3.4,9.2,6.5,16.8,1.5,1.5,13.6,16.6,0.9,0.9,1.8,.077,-2.8,-0.4,-3.1,-0.3,2018
,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Kevon Looney,C,21,GSW,66,910,14.8,.588,.026,.399,11.0,15.2,13.2,6.0,1.8,4.9,12.0,12.4,1.5,1.3,2.8,.145,-1.2,1.0,-0.2,0.4,2018
Brook Lopez,C,29,LAL,74,1735,16.5,.557,.410,.199,4.6,13.4,9.0,11.6,0.8,4.6,10.2,23.5,1.9,1.9,3.8,.105,0.7,0.2,0.9,1.3,2018
Robin Lopez,C,29,CHI,64,1690,14.7,.552,.022,.140,8.2,10.3,9.2,12.3,0.4,2.8,13.5,20.4,1.2,0.7,1.9,.055,-0.9,-1.3,-2.2,-0.1,2018
Kevin Love,C,29,CLE,59,1651,22.4,.614,.453,.365,7.0,29.8,18.6,9.8,1.3,1.2,9.6,25.1,4.7,1.6,6.4,.185,4.5,-1.3,3.3,2.2,2018
Kyle Lowry,PG,31,TOR,78,2510,19.5,.598,.631,.276,3.0,16.1,9.7,30.9,1.7,0.6,14.7,21.7,7.0,3.1,10.2,.194,4.7,0.5,5.2,4.5,2018
Timothé Luwawu-Cabarrot,SF,22,PHI,52,807,7.0,.511,.592,.217,1.9,7.5,4.8,9.3,0.7,0.5,11.5,17.5,0.1,0.7,0.8,.046,-3.1,-1.1,-4.1,-0.4,2018
Tyler Lydon,PF,21,DEN,1,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.014,-3.9,-1.6,-5.4,0.0,2018
Trey Lyles,PF,22,DEN,73,1391,17.9,.591,.396,.260,4.5,23.5,14.0,10.1,1.1,2.0,9.1,21.1,2.7,1.2,3.9,.135,2.0,-0.7,1.3,1.1,2018
Shelvin Mack,PG,27,ORL,69,1365,13.3,.518,.336,.234,1.8,11.6,6.7,29.5,1.9,0.5,16.3,17.6,1.0,1.0,1.9,.069,-1.2,-0.2,-1.4,0.2,2018
Josh Magette,PG,28,ATL,18,216,11.9,.464,.478,.174,1.0,8.8,4.9,36.4,1.8,0.4,15.4,11.8,0.3,0.1,0.4,.092,-2.0,-0.6,-2.6,0.0,2018
Ian Mahinmi,C,31,WAS,77,1145,12.2,.601,.008,.516,13.4,17.4,15.4,6.6,1.6,3.2,24.7,15.6,0.8,1.4,2.2,.093,-4.6,0.2,-4.4,-0.7,2018
Thon Maker,C,20,MIL,74,1238,10.2,.499,.329,.294,7.1,14.1,10.6,5.2,1.5,3.7,11.0,14.6,0.3,1.1,1.5,.056,-3.2,-0.4,-3.5,-0.5,2018
Boban Marjanović,C,29,TOT,39,337,26.0,.616,.000,.655,15.7,31.4,23.5,11.2,1.5,2.8,15.9,29.4,1.0,0.5,1.5,.215,2.3,0.2,2.5,0.4,2018
Boban Marjanović,C,29,DET,19,171,21.6,.597,.000,.570,9.5,27.7,18.4,14.4,1.2,3.1,18.2,31.3,0.2,0.3,0.5,.138,-0.4,1.2,0.8,0.1,2018
Boban Marjanović,C,29,LAC,20,166,30.6,.637,.000,.754,22.1,35.2,28.8,7.9,1.8,2.5,13.2,27.5,0.7,0.3,1.0,.293,5.0,-0.8,4.2,0.3,2018
Lauri Markkanen,PF,20,CHI,68,2020,15.6,.552,.465,.193,4.0,23.7,13.5,6.4,0.9,1.8,8.2,21.9,1.7,1.6,3.3,.079,1.0,-1.2,-0.2,0.9,2018
Jarell Martin,PF,23,MEM,73,1661,10.5,.516,.198,.234,6.6,15.8,11.1,7.0,1.2,2.8,13.6,17.1,0.1,1.2,1.3,.038,-3.3,-0.7,-4.0,-0.8,2018
Frank Mason III,PG,23,SAC,52,984,13.0,.480,.226,.303,3.3,12.1,7.5,22.7,1.7,1.0,13.1,22.6,0.0,0.6,0.5,.027,-1.3,-1.0,-2.3,-0.1,2018
Mangok Mathiang,C,25,CHO,4,20,18.0,.538,.000,.143,16.0,38.5,27.1,0.0,2.4,0.0,0.0,16.1,0.0,0.0,0.1,.183,-3.3,-1.3,-4.6,0.0,2018
Wesley Matthews,SF,31,DAL,63,2131,11.4,.541,.577,.145,1.4,9.2,5.2,12.3,1.8,0.7,10.1,17.6,1.0,1.6,2.6,.059,-1.0,0.1,-0.9,0.6,2018
Luc Mbah a Moute,PF,31,HOU,61,1564,10.3,.595,.501,.275,1.6,11.7,6.7,5.0,2.3,1.4,15.0,12.8,0.8,2.1,2.8,.087,-1.6,1.4,-0.2,0.7,2018
James Michael McAdoo,PF,25,PHI,3,18,7.4,.508,1.000,.286,0.0,11.5,6.0,0.0,0.0,4.6,11.3,21.0,0.0,0.0,0.0,.023,-2.3,-0.7,-3.0,0.0,2018
,,,,,,,,,,,,,,,,,,,,,,,,,,2018
