Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,season
Thon Maker,C,19,MIL,6,6,19.3,2.0,5.2,.387,0.3,1.7,.200,1.7,3.5,.476,.419,1.5,1.8,.818,1.3,1.8,3.2,2.0,0.8,1.8,1.3,3.0,5.8,2017
Jarell Martin,PF,22,MEM,3,0,3.3,0.3,1.0,.333,0.0,0.0,,0.3,1.0,.333,.333,0.0,0.0,,0.7,0.7,1.3,0.0,0.3,0.0,0.0,0.7,0.7,2017
Luc Mbah a Moute,SF,30,LAC,7,7,32.0,2.4,6.1,.395,0.7,2.3,.313,1.7,3.9,.444,.453,2.0,2.9,.700,1.4,3.6,5.0,1.0,1.1,0.6,0.4,2.3,7.6,2017
James Michael McAdoo,PF,24,GSW,13,0,4.3,0.7,1.3,.529,0.2,0.4,.400,0.5,0.9,.583,.588,0.3,0.5,.667,0.4,0.6,1.0,0.0,0.2,0.2,0.1,0.4,1.8,2017
Patrick McCaw,SG,21,GSW,15,3,12.1,1.4,3.2,.438,0.5,1.5,.348,0.9,1.7,.520,.521,0.7,0.9,.846,0.7,1.5,2.2,1.1,0.6,0.2,0.2,0.9,4.1,2017
CJ McCollum,SG,25,POR,4,4,35.0,8.0,20.0,.400,2.8,5.5,.500,5.3,14.5,.362,.469,3.8,4.0,.938,2.0,4.0,6.0,1.0,1.0,0.5,3.8,2.5,22.5,2017
Doug McDermott,SF,25,OKC,5,0,13.2,1.8,3.6,.500,1.4,2.6,.538,0.4,1.0,.400,.694,0.0,0.0,,0.0,1.0,1.0,0.2,0.2,0.2,0.2,0.4,5.0,2017
JaVale McGee,C,29,GSW,16,1,9.3,2.6,3.5,.732,0.0,0.0,,2.6,3.5,.732,.732,0.8,1.1,.722,1.4,1.6,3.0,0.3,0.1,0.9,0.5,1.9,5.9,2017
Jordan Mickey,PF,22,BOS,2,0,9.0,1.0,2.5,.400,0.0,0.0,,1.0,2.5,.400,.400,0.0,0.0,,0.0,2.5,2.5,0.0,0.0,0.5,0.5,1.5,2.0,2017
Khris Middleton,SF,25,MIL,6,6,38.5,5.2,13.0,.397,1.2,3.2,.368,4.0,9.8,.407,.442,3.0,3.7,.818,0.0,4.7,4.7,5.3,2.0,0.0,1.8,2.8,14.5,2017
C.J. Miles,SF,29,IND,4,2,20.5,2.8,6.0,.458,1.3,4.0,.313,1.5,2.0,.750,.563,0.5,0.5,1.000,1.0,1.0,2.0,0.3,0.5,0.3,0.5,3.0,7.3,2017
Patty Mills,PG,28,SAS,16,6,26.0,3.6,8.8,.407,2.0,5.6,.360,1.6,3.2,.490,.521,1.2,1.4,.864,0.3,1.8,2.1,2.7,0.8,0.1,1.3,2.1,10.3,2017
Paul Millsap,PF,31,ATL,6,6,36.5,8.3,16.5,.505,0.5,2.8,.176,7.8,13.7,.573,.520,7.2,8.8,.811,1.5,7.8,9.3,4.3,1.7,0.7,3.8,3.2,24.3,2017
Nikola Mirotić,PF,25,CHI,6,6,27.0,2.8,8.3,.340,1.7,5.8,.286,1.2,2.5,.467,.440,1.3,1.7,.800,0.7,4.3,5.0,1.5,0.7,0.5,0.7,2.7,8.7,2017
Greg Monroe,C,26,MIL,6,0,23.5,4.5,8.5,.529,0.0,0.0,,4.5,8.5,.529,.529,4.2,5.0,.833,2.8,4.5,7.3,1.7,1.3,0.5,1.8,2.7,13.2,2017
Markieff Morris,PF,27,WAS,13,13,28.7,4.5,11.2,.407,1.1,2.9,.368,3.5,8.2,.421,.455,1.9,2.4,.806,1.4,5.0,6.4,1.7,0.9,1.3,1.6,3.5,12.1,2017
Anthony Morrow,SG,31,CHI,3,0,9.7,1.7,3.0,.556,0.0,0.0,,1.7,3.0,.556,.556,0.7,0.7,1.000,0.0,1.0,1.0,0.7,0.0,0.0,0.0,0.7,4.0,2017
Dejounte Murray,PG,20,SAS,11,2,15.3,2.1,5.5,.377,0.0,0.3,.000,2.1,5.3,.397,.377,1.5,2.3,.680,0.4,2.1,2.5,2.5,1.5,0.1,1.5,1.3,5.7,2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Mike Muscala,C,25,ATL,6,0,13.5,0.8,3.0,.278,0.0,0.7,.000,0.8,2.3,.357,.278,1.2,1.3,.875,1.0,1.7,2.7,0.3,0.2,0.5,0.2,2.0,2.8,2017
Shabazz Napier,PG,25,POR,4,0,11.8,2.0,4.8,.421,1.3,2.8,.455,0.8,2.0,.375,.553,1.5,2.0,.750,0.3,0.8,1.0,0.8,0.5,0.0,0.0,1.5,6.8,2017
Raul Neto,PG,24,UTA,9,0,6.7,0.9,1.4,.615,0.3,0.7,.500,0.6,0.8,.714,.731,0.4,0.4,1.000,0.0,0.8,0.8,0.4,0.1,0.1,0.3,0.9,2.6,2017
Lucas Nogueira,C,24,TOR,3,0,2.3,0.3,0.7,.500,0.0,0.0,,0.3,0.7,.500,.500,0.3,0.7,.500,0.7,1.0,1.7,0.0,0.0,0.0,0.0,0.3,1.0,2017
Jusuf Nurkić,C,22,POR,1,1,17.0,1.0,3.0,.333,0.0,1.0,.000,1.0,2.0,.500,.333,0.0,0.0,,0.0,11.0,11.0,4.0,0.0,1.0,3.0,1.0,2.0,2017
Daniel Ochefu,C,23,WAS,4,0,1.3,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,.000,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.3,0.3,0.0,2017
Victor Oladipo,SG,24,OKC,5,5,36.2,4.2,12.2,.344,1.2,5.0,.240,3.0,7.2,.417,.393,1.2,1.2,1.000,0.4,5.2,5.6,2.0,1.4,0.6,1.2,3.4,10.8,2017
Kelly Olynyk,C,25,BOS,18,2,19.2,3.6,6.9,.512,0.8,2.6,.319,2.7,4.3,.628,.572,1.2,1.7,.733,0.8,2.4,3.2,1.9,0.7,0.8,1.2,2.6,9.2,2017
Kelly Oubre Jr.,SF,21,WAS,12,0,15.3,2.2,5.1,.426,0.9,2.5,.367,1.3,2.6,.484,.516,0.6,0.8,.700,0.8,1.6,2.3,0.3,0.8,0.4,0.6,3.2,5.8,2017
Zaza Pachulia,C,32,GSW,15,15,14.1,2.1,4.0,.533,0.0,0.1,.000,2.1,3.9,.542,.533,0.9,1.1,.765,1.2,2.6,3.8,0.8,0.5,0.3,0.9,2.1,5.1,2017
Tony Parker*,PG,34,SAS,8,8,26.4,6.4,12.1,.526,1.4,2.4,.579,5.0,9.8,.513,.582,1.8,1.8,1.000,0.3,2.3,2.5,3.1,0.5,0.0,1.5,1.3,15.9,2017
Patrick Patterson,PF,27,TOR,10,1,18.5,1.0,3.6,.278,0.8,2.6,.308,0.2,1.0,.200,.389,0.6,0.6,1.000,0.1,1.9,2.0,2.0,0.7,0.2,0.6,0.4,3.4,2017
Chris Paul,PG,31,LAC,7,7,37.1,9.6,19.3,.496,2.0,5.4,.368,7.6,13.9,.546,.548,4.1,4.7,.879,0.6,4.4,5.0,9.9,1.7,0.1,2.7,3.4,25.3,2017
Cameron Payne,PG,22,CHI,1,0,4.0,1.0,2.0,.500,1.0,1.0,1.000,0.0,1.0,.000,.750,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2017
Paul Pierce*,SF,39,LAC,7,0,14.4,1.1,2.6,.444,0.6,1.4,.400,0.6,1.1,.500,.556,0.1,0.1,1.000,0.3,1.7,2.0,1.0,0.3,0.0,0.6,1.6,3.0,2017
Jakob Poeltl,C,21,TOR,6,0,4.3,0.8,1.8,.455,0.0,0.0,,0.8,1.8,.455,.455,0.0,0.3,.000,1.0,1.0,2.0,0.0,0.2,0.2,0.0,0.5,1.7,2017
Otto Porter Jr.,SF,23,WAS,13,13,32.9,4.5,8.4,.532,0.8,3.0,.282,3.6,5.4,.671,.583,2.4,2.7,.886,1.2,5.8,6.9,1.8,1.6,0.5,0.8,2.0,12.2,2017
Bobby Portis,PF,21,CHI,6,0,20.2,2.8,5.5,.515,1.0,2.2,.462,1.8,3.3,.550,.606,0.0,0.0,,0.8,5.2,6.0,1.2,0.5,0.5,1.0,1.7,6.7,2017
Norman Powell,SG,23,TOR,9,5,25.2,3.9,9.1,.427,1.7,3.8,.441,2.2,5.3,.417,.518,2.2,2.7,.833,0.6,2.6,3.1,1.6,1.1,0.3,1.7,2.8,11.7,2017
Taurean Prince,SF,22,ATL,6,6,31.2,4.8,8.7,.558,0.7,2.3,.286,4.2,6.3,.658,.596,0.8,0.8,1.000,1.2,4.2,5.3,1.3,0.3,0.2,1.2,1.5,11.2,2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Tim Quarterman,SG,22,POR,2,0,3.5,0.5,1.0,.500,0.5,1.0,.500,0.0,0.0,,.750,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.5,2017
Zach Randolph,PF,35,MEM,6,4,31.8,5.8,13.8,.422,0.2,1.2,.143,5.7,12.7,.447,.428,1.3,1.8,.727,1.5,6.7,8.2,0.7,0.8,0.3,1.2,2.3,13.2,2017
J.J. Redick,SG,32,LAC,7,7,29.4,2.7,7.1,.380,1.3,3.7,.346,1.4,3.4,.417,.470,2.4,2.9,.850,0.0,1.7,1.7,0.9,0.3,0.0,1.9,2.4,9.1,2017
Austin Rivers,SG,24,LAC,3,2,30.0,3.0,8.7,.346,1.3,4.3,.308,1.7,4.3,.385,.423,0.7,0.7,1.000,0.3,2.3,2.7,0.7,0.3,0.3,1.7,2.0,8.0,2017
Andre Roberson,SF,25,OKC,5,5,37.0,4.8,9.2,.522,1.4,3.4,.412,3.4,5.8,.586,.598,0.6,4.2,.143,3.6,2.6,6.2,1.8,2.4,3.4,1.4,3.0,11.6,2017
Glenn Robinson III,SF,23,IND,3,0,10.3,2.0,2.0,1.000,0.7,0.7,1.000,1.3,1.3,1.000,1.167,0.3,0.7,.500,0.0,1.0,1.0,0.3,0.0,0.0,0.0,0.7,5.0,2017
Rajon Rondo,PG,30,CHI,2,2,33.5,5.5,13.0,.423,0.0,3.0,.000,5.5,10.0,.550,.423,0.5,1.0,.500,3.5,5.0,8.5,10.0,3.5,0.5,2.0,3.0,11.5,2017
Terry Rozier,PG,22,BOS,17,0,16.3,1.9,4.8,.402,0.8,2.2,.368,1.1,2.6,.432,.488,0.9,1.2,.800,0.7,1.9,2.6,1.9,0.6,0.2,0.6,1.2,5.6,2017
Domantas Sabonis,PF,20,OKC,2,0,3.0,0.0,1.5,.000,0.0,0.5,.000,0.0,1.0,.000,.000,2.0,2.0,1.000,0.0,1.0,1.0,0.0,0.5,0.5,0.0,2.0,2.0,2017
Tomáš Satoranský,SG,25,WAS,10,0,3.6,0.3,0.6,.500,0.0,0.0,,0.3,0.6,.500,.500,0.2,0.5,.400,0.1,0.4,0.5,0.6,0.1,0.0,0.2,0.4,0.8,2017
Dennis Schröder,PG,23,ATL,6,6,35.2,8.3,18.3,.455,2.8,6.7,.425,5.5,11.7,.471,.532,5.2,6.2,.838,0.7,1.7,2.3,7.7,1.0,0.0,1.7,3.2,24.7,2017
Thabo Sefolosha,SF,32,ATL,4,0,2.3,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,.000,0.3,1.0,.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2017
Wayne Selden,SG,22,MEM,6,2,17.7,1.5,4.3,.346,0.3,1.8,.182,1.2,2.5,.467,.385,0.5,0.7,.750,0.5,1.0,1.5,1.2,0.2,0.2,0.3,1.3,3.8,2017
Kevin Séraphin,PF,27,IND,4,0,14.8,3.0,6.5,.462,0.0,0.0,,3.0,6.5,.462,.462,1.3,1.8,.714,2.0,1.5,3.5,1.0,0.0,0.5,1.0,2.5,7.3,2017
Iman Shumpert,SG,26,CLE,17,0,16.2,1.5,3.5,.417,0.6,1.5,.385,0.9,2.0,.441,.500,0.8,1.0,.824,0.4,2.4,2.8,0.9,0.6,0.2,0.4,1.9,4.4,2017
Pascal Siakam,PF,22,TOR,2,0,5.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,1.0,0.5,1.5,0.5,0.5,0.0,0.0,0.5,0.0,2017
Jonathon Simmons,SG,27,SAS,15,4,20.4,4.1,9.1,.456,0.9,2.5,.351,3.3,6.6,.495,.504,1.4,2.1,.677,0.6,1.3,1.9,1.9,0.6,0.1,0.7,2.0,10.5,2017
Kyle Singler,SF,28,OKC,1,0,10.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2017
Marcus Smart,SG,22,BOS,18,3,29.9,2.6,7.4,.351,1.6,4.1,.397,1.0,3.4,.295,.459,1.8,2.8,.640,1.3,3.4,4.7,4.7,1.5,0.9,2.1,2.8,8.6,2017
J.R. Smith,SG,31,CLE,18,18,27.1,2.8,5.5,.505,2.2,4.4,.500,0.6,1.1,.526,.707,0.3,0.6,.455,0.3,2.1,2.3,0.7,0.7,0.3,0.7,2.3,8.1,2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Jason Smith,C,30,WAS,13,0,12.1,1.5,3.0,.487,0.2,0.8,.300,1.2,2.2,.552,.526,0.8,1.1,.714,0.8,1.5,2.2,0.3,0.2,0.5,0.8,2.3,3.9,2017
Tony Snell,SG,25,MIL,6,6,30.8,3.7,7.3,.500,2.7,5.2,.516,1.0,2.2,.462,.682,0.0,0.0,,0.3,2.0,2.3,1.5,0.2,0.2,0.3,2.8,10.0,2017
Marreese Speights,C,29,LAC,7,2,14.0,2.3,5.3,.432,1.0,2.9,.350,1.3,2.4,.529,.527,1.0,1.4,.700,0.6,2.3,2.9,0.4,0.3,0.4,0.4,1.9,6.6,2017
Lance Stephenson,SG,26,IND,4,0,26.8,6.8,13.3,.509,1.8,4.5,.389,5.0,8.8,.571,.575,0.8,1.0,.750,0.3,5.0,5.3,2.8,0.5,0.0,1.0,2.8,16.0,2017
Isaiah Taylor,PG,22,HOU,3,0,3.3,0.0,0.7,.000,0.0,0.3,.000,0.0,0.3,.000,.000,0.0,0.0,,0.3,0.3,0.7,0.3,0.0,0.0,0.0,0.3,0.0,2017
Jeff Teague,PG,28,IND,4,4,35.5,5.5,11.3,.489,2.3,4.3,.529,3.3,7.0,.464,.589,3.8,4.5,.833,0.0,3.3,3.3,6.3,1.0,0.8,2.0,3.0,17.0,2017
Mirza Teletović,PF,31,MIL,3,0,9.0,0.3,2.0,.167,0.3,1.3,.250,0.0,0.7,.000,.250,0.0,0.0,,0.0,1.0,1.0,0.0,0.3,0.0,0.3,1.0,1.0,2017
Jason Terry,SG,39,MIL,6,0,11.3,1.0,3.0,.333,0.3,1.7,.200,0.7,1.3,.500,.389,0.2,0.2,1.000,0.3,1.0,1.3,0.8,0.5,0.2,0.3,1.2,2.5,2017
Isaiah Thomas,PG,27,BOS,15,15,34.7,7.4,17.4,.425,2.4,7.2,.333,5.0,10.2,.490,.494,6.1,7.4,.820,0.3,2.8,3.1,6.7,0.9,0.1,3.3,2.3,23.3,2017
Klay Thompson,SG,26,GSW,17,17,35.1,5.5,13.9,.397,2.4,6.2,.387,3.1,7.7,.405,.483,1.5,1.9,.788,0.6,3.2,3.9,2.1,0.8,0.3,1.4,2.6,15.0,2017
Tristan Thompson,C,25,CLE,18,18,31.2,3.0,5.1,.587,0.0,0.0,,3.0,5.1,.587,.587,2.2,3.3,.667,3.8,4.5,8.3,1.4,0.5,0.7,1.2,2.0,8.2,2017
P.J. Tucker,SF,31,TOR,10,1,25.1,1.8,4.9,.367,0.9,2.8,.321,0.9,2.1,.429,.459,0.5,0.8,.625,1.5,4.2,5.7,1.1,0.6,0.3,0.8,2.7,5.0,2017
Evan Turner,SF,28,POR,4,4,31.0,3.0,8.3,.364,1.3,3.8,.333,1.8,4.5,.389,.439,3.0,4.0,.750,0.8,5.0,5.8,3.8,1.8,0.5,1.8,1.8,10.3,2017
Myles Turner,C,20,IND,4,4,33.3,4.8,11.0,.432,0.0,1.5,.000,4.8,9.5,.500,.432,1.3,2.0,.625,1.5,5.3,6.8,0.8,1.8,1.3,1.5,3.8,10.8,2017
Jonas Valančiūnas,C,24,TOR,10,6,22.6,4.4,8.1,.543,0.0,0.1,.000,4.4,8.0,.550,.543,2.4,3.3,.727,0.9,5.8,6.7,0.2,0.2,0.6,1.3,2.2,11.2,2017
Denzel Valentine,SG,23,CHI,4,0,5.5,0.5,1.5,.333,0.3,1.0,.250,0.3,0.5,.500,.417,0.0,0.0,,0.0,2.0,2.0,0.5,0.0,0.3,0.5,0.3,1.3,2017
Fred VanVleet,PG,22,TOR,7,0,4.1,0.9,1.3,.667,0.3,0.7,.400,0.6,0.6,1.000,.778,0.0,0.0,,0.0,0.1,0.1,0.6,0.1,0.0,0.1,0.4,2.0,2017
Rashad Vaughn,SG,20,MIL,3,0,3.3,0.7,1.3,.500,0.7,0.7,1.000,0.0,0.7,.000,.750,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2017
Noah Vonleh,PF,21,POR,4,2,25.0,2.0,4.5,.444,0.0,0.0,,2.0,4.5,.444,.444,0.5,1.3,.400,2.3,5.0,7.3,2.0,0.3,0.8,1.5,2.8,4.5,2017
Dwyane Wade*,SG,35,CHI,6,6,31.7,5.3,14.3,.372,1.0,2.8,.353,4.3,11.5,.377,.407,3.3,3.5,.952,1.0,4.0,5.0,4.0,0.8,1.3,1.7,1.3,15.0,2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
John Wall,PG,26,WAS,13,13,39.0,9.8,21.6,.452,1.6,4.7,.344,8.2,16.9,.482,.489,6.0,7.2,.839,0.5,3.2,3.7,10.3,1.7,1.2,4.2,2.0,27.2,2017
David West,C,36,GSW,17,0,13.0,2.0,3.5,.576,0.1,0.1,.500,1.9,3.4,.579,.585,0.4,0.5,.778,0.4,2.3,2.7,2.1,0.4,0.8,0.6,1.5,4.5,2017
Russell Westbrook,PG,28,OKC,5,5,38.8,11.8,30.4,.388,2.6,9.8,.265,9.2,20.6,.447,.431,11.2,14.0,.800,1.8,9.8,11.6,10.8,2.4,0.4,6.0,3.2,37.4,2017
Deron Williams,PG,32,CLE,18,0,14.6,1.6,3.6,.438,0.7,1.7,.387,0.9,1.8,.485,.531,0.6,0.6,.909,0.2,1.1,1.3,2.1,0.6,0.1,0.9,1.6,4.3,2017
Derrick Williams,PF,25,CLE,8,0,4.8,1.0,1.9,.533,0.4,0.6,.600,0.6,1.3,.500,.633,0.3,0.3,1.000,0.1,0.3,0.4,0.5,0.0,0.1,0.4,0.0,2.6,2017
Lou Williams,SG,30,HOU,11,0,24.7,4.5,10.7,.424,1.1,3.5,.308,3.5,7.2,.481,.475,2.4,2.6,.897,0.6,2.1,2.7,1.3,0.6,0.1,1.3,1.5,12.5,2017
Troy Williams,SF,22,HOU,5,0,3.8,0.0,1.8,.000,0.0,1.0,.000,0.0,0.8,.000,.000,0.2,0.4,.500,0.4,1.0,1.4,0.2,0.0,0.0,0.4,0.0,0.2,2017
Kyle Wiltjer,PF,24,HOU,1,0,5.0,1.0,1.0,1.000,1.0,1.0,1.000,0.0,0.0,,1.500,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2017
Jeff Withey,C,26,UTA,3,0,7.0,0.7,1.3,.500,0.0,0.0,,0.7,1.3,.500,.500,0.3,0.7,.500,1.0,0.3,1.3,0.3,0.3,0.3,0.0,1.7,1.7,2017
Brandan Wright,PF,29,MEM,2,0,6.0,1.0,2.5,.400,0.0,0.0,,1.0,2.5,.400,.400,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,1.0,0.5,0.0,2.0,2017
Delon Wright,PG,24,TOR,9,0,10.2,1.0,1.9,.529,0.2,0.7,.333,0.8,1.2,.636,.588,0.6,0.8,.714,0.4,1.0,1.4,1.4,0.4,0.1,0.6,0.4,2.8,2017
James Young,SG,21,BOS,10,0,3.9,0.5,1.5,.333,0.5,1.4,.357,0.0,0.1,.000,.500,0.0,0.0,,0.1,0.6,0.7,0.3,0.0,0.0,0.1,0.2,1.5,2017
Thaddeus Young,PF,28,IND,4,4,35.0,5.3,9.8,.538,0.3,1.0,.250,5.0,8.8,.571,.551,1.3,2.5,.500,5.5,3.5,9.0,2.5,2.0,0.3,1.5,2.8,12.0,2017
Tyler Zeller,C,27,BOS,11,0,7.1,1.2,2.3,.520,0.0,0.0,,1.2,2.3,.520,.520,0.5,0.7,.750,0.7,1.0,1.7,0.7,0.0,0.2,0.4,0.6,2.9,2017
Paul Zipser,SF,22,CHI,6,0,22.7,2.5,5.5,.455,1.0,2.7,.375,1.5,2.8,.529,.545,1.3,1.3,1.000,0.5,3.0,3.5,0.5,0.2,0.2,1.2,2.0,7.3,2017
