Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,season
Robin Lopez,C,35,MIL,3,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.7,0.7,1.000,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.7,0.7,2024
Kevin Love,PF,35,MIA,11,3,16.9,2.4,6.1,.388,1.4,4.5,.300,1.0,1.5,.647,.500,1.6,2.0,.818,0.9,5.6,6.5,1.8,0.1,0.0,0.7,1.7,7.7,2024
Kyle Lowry,PG,37,MIA,16,16,29.3,2.9,6.8,.422,2.1,4.8,.447,0.8,2.1,.364,.578,0.8,0.9,.857,0.9,3.1,4.1,4.4,1.4,0.2,1.5,2.6,8.6,2024
Trey Lyles,PF,28,SAC,2,0,23.5,3.5,7.0,.500,3.0,6.5,.462,0.5,0.5,1.000,.714,0.5,0.5,1.000,0.5,7.0,7.5,0.0,0.0,0.0,2.0,3.0,10.5,2024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
Théo Maledon,PG,22,CHO,11,1,17.5,1.7,5.8,.297,0.5,2.6,.172,1.3,3.2,.400,.336,1.0,1.1,.917,0.4,1.7,2.1,2.1,0.6,0.0,1.4,1.5,4.9,2024
Sandro Mamukelashvili,C,24,SAS,5,0,8.4,1.0,2.4,.417,0.2,1.0,.200,0.8,1.4,.571,.458,1.0,1.2,.833,1.0,1.4,2.4,1.0,0.2,0.2,0.6,1.2,3.2,2024
Terance Mann,SG,27,LAC,9,5,25.3,2.2,5.6,.400,0.3,2.4,.136,1.9,3.1,.607,.430,0.7,1.1,.600,1.2,3.0,4.2,2.7,1.0,0.4,0.7,2.3,5.4,2024
Tre Mann,PG,22,OKC,5,0,8.8,2.0,3.6,.556,0.6,1.6,.375,1.4,2.0,.700,.639,0.2,0.2,1.000,0.6,1.6,2.2,1.2,0.2,0.0,1.0,0.2,4.8,2024
Boban Marjanović,C,35,HOU,3,0,6.7,1.7,3.0,.556,0.0,0.3,.000,1.7,2.7,.625,.556,0.0,0.3,.000,0.7,2.0,2.7,1.0,0.0,0.3,0.0,0.7,3.3,2024
Lauri Markkanen,PF,26,UTA,15,15,34.1,8.1,16.8,.484,3.3,8.5,.383,4.9,8.3,.589,.581,4.2,5.0,.840,2.4,6.3,8.7,1.1,1.1,0.9,1.3,2.3,23.7,2024
Naji Marshall,SF,26,NOP,8,0,21.4,3.0,6.4,.471,1.4,3.0,.458,1.6,3.4,.481,.578,2.1,2.5,.850,1.0,3.5,4.5,2.4,0.6,0.4,1.4,1.3,9.5,2024
Caleb Martin,SF,28,MIA,7,0,20.4,3.0,8.7,.344,0.9,3.6,.240,2.1,5.1,.417,.393,0.7,0.7,1.000,1.0,2.3,3.3,1.4,1.0,0.0,0.7,1.4,7.6,2024
KJ Martin,SF,23,TOT,8,0,6.1,0.6,1.6,.385,0.1,0.6,.200,0.5,1.0,.500,.423,0.3,0.5,.500,0.3,0.5,0.8,0.3,0.4,0.1,0.4,1.0,1.6,2024
KJ Martin,SF,23,LAC,2,0,15.5,2.0,5.0,.400,0.5,2.5,.200,1.5,2.5,.600,.450,0.5,1.0,.500,0.5,1.0,1.5,0.5,1.0,0.5,1.0,1.5,5.0,2024
KJ Martin,SF,23,PHI,6,0,3.0,0.2,0.5,.333,0.0,0.0,,0.2,0.5,.333,.333,0.2,0.3,.500,0.2,0.3,0.5,0.2,0.2,0.0,0.2,0.8,0.5,2024
Garrison Mathews,SG,27,ATL,4,0,6.0,0.8,1.5,.500,0.8,1.5,.500,0.0,0.0,,.750,0.0,0.0,,0.3,0.8,1.0,0.3,0.0,0.0,0.0,0.5,2.3,2024
Bennedict Mathurin,SF,21,IND,15,12,24.9,4.8,11.0,.436,1.2,3.5,.340,3.6,7.5,.482,.491,2.2,2.8,.786,1.2,2.5,3.7,2.1,0.7,0.2,1.1,1.8,13.0,2024
Wesley Matthews,SG,37,ATL,5,0,8.8,0.8,1.6,.500,0.8,1.6,.500,0.0,0.0,,.750,0.6,1.2,.500,0.4,0.8,1.2,0.6,0.2,0.0,0.4,2.0,3.0,2024
Tyrese Maxey,PG,23,PHI,16,16,38.5,9.2,19.9,.461,3.2,7.9,.402,6.0,12.0,.500,.541,4.8,5.4,.895,0.8,4.2,4.9,6.8,0.8,0.8,1.5,1.9,26.4,2024
Skylar Mays,PG,26,POR,14,5,19.5,3.1,7.6,.406,0.9,2.9,.293,2.2,4.6,.477,.462,0.8,0.9,.846,0.3,1.4,1.7,4.5,0.8,0.1,1.1,1.4,7.8,2024
Miles McBride,PG,23,NYK,11,0,4.8,0.7,1.5,.471,0.4,1.2,.308,0.4,0.4,1.000,.588,0.1,0.2,.500,0.1,0.2,0.3,0.2,0.4,0.0,0.0,0.6,1.9,2024
CJ McCollum,PG,32,NOP,6,6,34.3,7.3,16.7,.440,3.2,8.3,.380,4.2,8.3,.500,.535,3.8,5.2,.742,0.8,4.0,4.8,5.7,1.5,0.8,1.3,2.3,21.7,2024
T.J. McConnell,PG,31,IND,10,0,14.4,3.1,5.7,.544,0.1,0.5,.200,3.0,5.2,.577,.553,1.0,1.2,.833,0.5,1.9,2.4,3.7,0.7,0.1,0.7,1.6,7.3,2024
Jaden McDaniels,SF,23,MIN,11,11,23.6,4.2,7.2,.582,1.0,2.6,.379,3.2,4.5,.700,.652,0.2,0.2,1.000,0.6,1.5,2.2,1.3,0.5,0.4,1.0,3.3,9.5,2024
Jalen McDaniels,SF,26,TOR,12,0,9.1,0.8,3.1,.270,0.3,1.5,.167,0.6,1.6,.368,.311,0.2,0.2,1.000,0.2,1.0,1.2,0.6,0.3,0.2,0.3,0.7,2.1,2024
Doug McDermott,SF,32,SAS,16,0,16.9,2.4,4.8,.494,1.8,3.6,.491,0.6,1.3,.500,.675,0.3,0.4,.667,0.2,1.0,1.2,1.9,0.4,0.1,0.8,1.4,6.8,2024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
JaVale McGee,C,36,SAC,13,0,10.3,2.7,4.0,.673,0.0,0.1,.000,2.7,3.9,.686,.673,0.8,1.3,.588,1.4,2.5,3.9,0.5,0.3,0.5,1.2,1.2,6.2,2024
Bryce McGowens,SG,21,CHO,9,0,16.3,1.3,3.3,.400,0.9,2.4,.364,0.4,0.9,.500,.533,0.9,1.1,.800,0.2,1.8,2.0,0.8,0.4,0.1,0.7,1.4,4.4,2024
Jordan McLaughlin,PG,27,MIN,5,0,3.8,0.2,0.8,.250,0.2,0.4,.500,0.0,0.4,.000,.375,0.4,0.4,1.000,0.0,0.0,0.0,1.0,0.0,0.4,0.0,0.4,1.0,2024
De'Anthony Melton,SG,25,PHI,16,16,30.1,4.0,10.0,.400,2.2,5.4,.402,1.8,4.6,.397,.509,2.1,2.7,.791,0.9,3.4,4.3,3.8,1.3,0.4,1.2,2.6,12.3,2024
Sam Merrill,SG,27,CLE,9,0,8.1,0.9,2.7,.333,0.9,2.3,.381,0.0,0.3,.000,.500,0.0,0.0,,0.2,0.4,0.7,0.6,0.2,0.0,0.2,0.6,2.7,2024
Chimezie Metu,C,26,PHO,8,0,5.8,0.8,1.8,.429,0.0,0.6,.000,0.8,1.1,.667,.429,0.4,0.5,.750,0.0,1.0,1.0,0.4,0.1,0.4,0.3,0.9,1.9,2024
Vasilije Micić,PG,30,OKC,8,0,12.3,1.1,3.0,.375,0.6,1.8,.357,0.5,1.3,.400,.479,0.5,0.8,.667,0.0,0.5,0.5,2.8,0.1,0.0,1.3,0.8,3.4,2024
Khris Middleton,SF,32,MIL,13,13,19.8,4.4,9.5,.460,1.2,3.8,.320,3.2,5.7,.554,.524,1.6,1.9,.840,0.8,3.2,3.9,4.2,0.7,0.1,1.7,1.8,11.6,2024
Brandon Miller,SF,21,CHO,13,8,30.2,5.3,11.5,.460,1.5,4.3,.339,3.8,7.2,.532,.523,1.6,2.1,.778,1.5,2.5,4.0,2.0,0.6,0.5,1.0,2.9,13.7,2024
Jordan Miller,SF,24,LAC,2,0,3.5,1.0,1.5,.667,0.5,0.5,1.000,0.5,1.0,.500,.833,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,2024
Leonard Miller,SF,20,MIN,2,0,2.0,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5,0.0,2024
Dariq Whitehead,SF,19,BRK,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,1.0,2.0,.500,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2024
Patty Mills,PG,35,ATL,1,0,5.0,1.0,2.0,.500,1.0,1.0,1.000,0.0,1.0,.000,.750,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2024
Shake Milton,SG,27,MIN,15,0,15.7,1.9,4.9,.378,0.5,1.9,.241,1.4,3.0,.467,.426,1.5,1.8,.815,0.3,1.8,2.1,1.3,0.6,0.1,1.1,1.7,5.7,2024
Justin Minaya,SF,24,POR,5,0,6.0,0.4,1.2,.333,0.4,0.8,.500,0.0,0.4,.000,.500,0.2,0.4,.500,0.8,0.2,1.0,0.0,0.0,0.2,0.2,0.2,1.4,2024
Josh Minott,SF,21,MIN,8,0,2.6,0.6,1.3,.500,0.0,0.5,.000,0.6,0.8,.833,.500,0.3,0.5,.500,0.1,0.3,0.4,0.1,0.0,0.1,0.0,0.5,1.5,2024
Davion Mitchell,PG,25,SAC,12,3,17.8,1.8,4.8,.362,0.9,2.8,.324,0.8,2.0,.417,.457,0.4,0.4,1.000,0.1,1.1,1.2,2.8,0.3,0.2,1.0,1.8,4.8,2024
Donovan Mitchell,SG,27,CLE,11,11,36.1,9.9,21.3,.466,3.4,8.6,.389,6.5,12.6,.518,.545,5.4,6.0,.894,0.8,4.1,4.9,5.4,1.9,0.5,2.5,2.1,28.5,2024
Evan Mobley,PF,22,CLE,16,16,32.9,6.9,12.0,.573,0.1,0.4,.143,6.8,11.6,.589,.576,2.8,3.6,.759,2.8,7.4,10.2,3.3,0.9,1.6,2.2,2.8,16.6,2024
Isaiah Mobley,PF,24,CLE,2,0,5.0,0.5,1.5,.333,0.0,0.5,.000,0.5,1.0,.500,.333,0.0,0.0,,0.0,1.0,1.0,1.5,0.5,0.0,0.5,1.0,1.0,2024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
Malik Monk,SG,25,SAC,15,0,23.9,4.1,10.5,.392,2.4,6.0,.400,1.7,4.5,.382,.506,2.5,2.9,.864,0.6,2.2,2.8,5.0,0.7,0.5,2.1,1.8,13.2,2024
Moses Moody,SG,21,GSW,17,2,17.9,2.8,5.9,.475,1.1,3.1,.346,1.8,2.9,.612,.564,0.8,1.2,.667,1.1,2.4,3.5,1.1,0.8,0.3,0.6,1.2,7.5,2024
Wendell Moore Jr.,SG,22,MIN,1,0,2.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Marcus Morris,PF,34,PHI,9,1,8.9,1.0,2.7,.375,0.4,1.3,.333,0.6,1.3,.417,.458,0.2,0.2,1.000,0.3,1.2,1.6,0.3,0.1,0.3,0.4,1.3,2.7,2024
Markieff Morris,PF,34,DAL,2,0,4.5,0.5,3.0,.167,0.0,2.0,.000,0.5,1.0,.500,.167,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,2024
Dejounte Murray,SG,27,ATL,15,15,34.3,7.8,16.8,.464,2.3,5.9,.393,5.5,10.9,.503,.534,3.0,3.5,.849,0.7,3.7,4.4,5.9,1.7,0.3,2.5,1.6,20.9,2024
Jamal Murray,PG,26,DEN,7,7,30.9,6.0,13.9,.433,2.0,4.6,.438,4.0,9.3,.431,.505,2.3,2.7,.842,0.4,2.1,2.6,7.4,0.3,0.7,2.3,1.9,16.3,2024
Keegan Murray,SF,23,SAC,13,13,33.1,4.9,12.6,.390,2.1,7.2,.287,2.8,5.4,.529,.473,1.3,1.5,.850,1.8,4.3,6.2,2.0,1.4,0.6,1.2,2.4,13.2,2024
Kris Murray,SF,23,POR,10,0,8.8,0.6,2.0,.300,0.3,1.2,.250,0.3,0.8,.375,.375,0.3,0.5,.600,0.4,0.4,0.8,0.3,0.5,0.1,0.1,0.8,1.8,2024
Mike Muscala,C,32,WAS,7,1,11.7,1.1,2.7,.421,0.4,1.4,.300,0.7,1.3,.556,.500,0.6,0.6,1.000,0.3,2.4,2.7,1.1,0.1,0.4,1.0,1.0,3.3,2024
Svi Mykhailiuk,SF,26,BOS,7,0,8.3,0.9,2.4,.353,0.6,2.0,.286,0.3,0.4,.667,.471,0.0,0.0,,0.1,0.6,0.7,0.1,0.4,0.0,0.6,0.6,2.3,2024
Larry Nance Jr.,C,31,NOP,13,0,15.5,1.5,3.2,.488,0.2,0.8,.273,1.3,2.3,.567,.524,0.2,0.5,.500,1.2,2.9,4.2,0.6,0.7,0.3,0.9,1.4,3.5,2024
Andrew Nembhard,PG,24,IND,12,1,18.5,3.5,7.3,.477,0.8,2.6,.290,2.8,4.8,.579,.528,0.3,0.4,.600,0.6,1.3,1.9,4.0,0.8,0.0,1.5,1.8,8.0,2024
Aaron Nesmith,SF,24,IND,13,1,23.3,3.8,7.5,.515,1.8,4.1,.453,2.0,3.4,.591,.639,1.2,1.8,.667,0.8,2.3,3.2,1.1,0.8,0.6,0.5,3.0,10.8,2024
Georges Niang,PF,30,CLE,16,1,22.7,2.9,7.4,.398,1.6,4.4,.352,1.4,2.9,.468,.504,0.5,0.5,1.000,0.3,3.6,3.9,1.0,0.3,0.1,0.6,2.4,7.9,2024
Daishen Nix,PG,21,MIN,3,0,2.3,0.3,0.3,1.000,0.0,0.0,,0.3,0.3,1.000,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.7,2024
Zeke Nnaji,PF,23,DEN,16,0,10.5,1.3,2.4,.513,0.2,0.4,.429,1.1,2.0,.531,.551,0.8,1.2,.632,0.9,1.3,2.1,0.5,0.2,0.4,0.6,1.3,3.4,2024
Jaylen Nowell,SG,24,MEM,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Markquis Nowell,SG,24,TOR,1,0,4.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,2.0,2.0,1.000,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2024
Jusuf Nurkić,C,29,PHO,16,16,27.2,3.6,8.1,.450,0.6,2.4,.263,3.0,5.7,.527,.488,2.8,3.7,.746,2.9,6.1,9.0,3.9,1.2,1.1,2.0,3.5,10.6,2024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
Jordan Nwora,SF,25,IND,5,0,14.6,2.8,6.8,.412,0.8,3.0,.267,2.0,3.8,.526,.471,0.6,0.8,.750,1.2,1.8,3.0,1.2,0.8,0.2,1.4,1.6,7.0,2024
Royce O'Neale,SF,30,BRK,15,4,29.4,2.4,7.0,.343,2.1,5.7,.372,0.3,1.3,.211,.495,0.1,0.4,.333,0.7,4.4,5.1,3.1,0.7,0.9,1.1,3.1,7.1,2024
Chuma Okeke,SF,25,ORL,7,0,3.9,0.6,1.3,.444,0.4,1.0,.429,0.1,0.3,.500,.611,0.0,0.0,,0.4,0.6,1.0,0.1,0.0,0.0,0.1,0.0,1.6,2024
Josh Okogie,SG,25,PHO,16,6,21.9,2.1,4.9,.436,0.6,2.1,.294,1.5,2.8,.545,.500,2.1,2.5,.825,1.6,1.6,3.2,1.1,0.9,0.4,0.8,1.1,6.9,2024
Onyeka Okongwu,C,23,ATL,15,0,22.5,3.3,5.8,.575,0.2,1.0,.200,3.1,4.8,.653,.592,2.1,2.3,.914,2.9,3.9,6.8,1.5,0.5,0.9,0.9,2.9,9.0,2024
Isaac Okoro,SF,23,CLE,7,5,27.3,3.3,6.6,.500,0.9,2.1,.400,2.4,4.4,.548,.565,1.4,2.0,.714,1.9,2.7,4.6,1.9,1.0,0.6,1.1,3.4,8.9,2024
Kelly Olynyk,C,32,UTA,16,1,21.8,2.8,4.9,.577,0.8,1.9,.419,2.0,2.9,.681,.660,1.6,1.8,.862,2.2,3.8,5.9,3.9,0.9,0.3,2.1,2.8,8.0,2024
Eugene Omoruyi,SF,26,WAS,9,0,7.1,2.1,3.1,.679,0.3,0.9,.375,1.8,2.2,.800,.732,1.0,1.3,.750,0.7,1.3,2.0,0.8,0.4,0.1,0.7,0.8,5.6,2024
Cedi Osman,SF,28,SAS,16,0,19.4,3.3,6.6,.495,1.6,3.8,.417,1.7,2.8,.600,.614,0.4,0.5,.750,0.5,1.5,2.0,1.1,0.5,0.2,0.5,1.6,8.4,2024
Kelly Oubre Jr.,SF,28,PHI,8,5,29.0,5.9,11.8,.500,1.8,4.6,.378,4.1,7.1,.579,.574,2.8,3.5,.786,1.4,3.8,5.1,0.6,1.4,0.4,0.9,2.4,16.3,2024
Chris Paul,PG,38,GSW,17,7,28.1,3.3,8.3,.397,1.2,3.6,.323,2.1,4.6,.456,.468,1.5,1.6,.929,0.3,3.5,3.8,7.7,1.5,0.1,1.2,1.6,9.3,2024
Cameron Payne,PG,29,MIL,16,2,17.4,2.3,4.8,.487,1.3,2.7,.488,1.0,2.1,.485,.625,0.4,0.4,1.000,0.1,1.3,1.3,2.4,0.4,0.1,0.7,2.1,6.3,2024
Gary Payton II,SG,31,GSW,13,0,17.3,2.4,5.2,.463,0.7,2.1,.333,1.7,3.1,.550,.530,0.4,0.6,.625,1.1,1.9,3.0,0.9,1.2,0.2,0.6,1.8,5.8,2024
Filip Petrušev,C,23,TOT,3,0,3.3,0.3,0.7,.500,0.0,0.0,,0.3,0.7,.500,.500,0.3,0.7,.500,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,1.0,2024
Filip Petrušev,C,23,PHI,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Filip Petrušev,C,23,SAC,2,0,3.5,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,0.5,1.0,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,2024
Julian Phillips,SF,20,CHI,7,0,3.0,0.3,1.0,.286,0.0,0.4,.000,0.3,0.6,.500,.286,0.0,0.3,.000,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.4,0.6,2024
Jalen Pickett,SG,24,DEN,9,0,7.8,1.0,2.1,.474,0.6,1.4,.385,0.4,0.7,.667,.605,0.2,0.2,1.000,0.1,1.0,1.1,0.8,0.3,0.0,0.6,0.7,2.8,2024
Mason Plumlee,C,33,LAC,6,0,17.0,2.0,3.2,.632,0.0,0.0,,2.0,3.2,.632,.632,1.0,2.3,.429,1.3,4.2,5.5,1.0,0.7,0.2,0.8,1.0,5.0,2024
Brandin Podziemski,SG,20,GSW,12,0,16.3,2.3,5.3,.438,0.9,2.3,.407,1.4,3.1,.459,.523,0.8,1.1,.769,0.9,2.9,3.8,2.2,0.5,0.0,1.1,1.6,6.4,2024
Jakob Poeltl,C,28,TOR,16,16,26.0,5.0,7.0,.714,0.0,0.0,,5.0,7.0,.714,.714,0.9,1.9,.452,2.7,5.6,8.3,2.4,0.9,1.0,1.8,2.6,10.9,2024
Aleksej Pokusevski,PF,22,OKC,5,0,6.2,0.4,1.6,.250,0.2,1.2,.167,0.2,0.4,.500,.313,0.2,0.4,.500,0.4,1.0,1.4,1.0,0.0,0.2,0.6,0.8,1.2,2024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
Jordan Poole,SG,24,WAS,15,15,29.8,6.5,16.2,.399,2.0,7.0,.286,4.5,9.2,.486,.461,2.8,3.3,.840,0.6,2.1,2.7,3.6,1.1,0.4,2.9,3.1,17.7,2024
Craig Porter Jr.,PG,23,CLE,11,1,15.5,3.3,5.8,.563,0.3,0.6,.429,3.0,5.2,.579,.586,1.5,2.0,.727,0.3,1.8,2.1,2.7,0.6,0.5,1.1,1.3,8.3,2024
Michael Porter Jr.,SF,25,DEN,16,16,31.1,6.6,14.0,.469,2.9,7.7,.382,3.6,6.3,.574,.574,0.9,1.2,.737,1.8,6.0,7.8,1.3,0.5,0.8,1.1,2.4,16.9,2024
Otto Porter Jr.,SF,30,TOR,8,1,13.1,1.3,2.8,.455,0.9,1.9,.467,0.4,0.9,.429,.614,0.1,0.1,1.000,0.6,2.0,2.6,0.1,0.4,0.4,0.1,1.3,3.5,2024
Bobby Portis,PF,28,MIL,16,0,23.2,4.8,9.7,.490,0.8,2.4,.316,4.0,7.3,.547,.529,1.6,2.1,.758,1.1,5.4,6.5,1.3,0.8,0.4,1.0,2.2,11.8,2024
Kristaps Porziņģis,C,28,BOS,15,15,30.3,6.5,11.9,.547,1.6,4.9,.324,4.9,7.0,.705,.615,4.3,5.3,.800,1.5,5.2,6.7,1.9,0.7,1.7,1.3,3.4,18.9,2024
Dwight Powell,C,32,DAL,15,1,15.7,1.4,1.9,.724,0.1,0.1,1.000,1.3,1.9,.714,.741,1.9,2.4,.778,1.4,2.0,3.4,1.5,0.3,0.5,0.4,1.9,4.7,2024
Norman Powell,SG,30,LAC,15,0,24.7,4.5,8.7,.515,2.1,4.3,.484,2.4,4.4,.545,.635,2.1,2.7,.780,0.1,2.0,2.1,1.2,0.7,0.5,1.1,2.2,13.1,2024
Taurean Prince,PF,29,LAL,15,15,30.4,3.3,8.2,.398,1.2,4.3,.277,2.1,3.9,.534,.472,0.8,1.1,.750,0.4,1.9,2.3,1.5,0.6,0.5,0.6,2.3,8.5,2024
Payton Pritchard,PG,26,BOS,16,0,20.6,2.3,5.8,.391,1.1,3.3,.321,1.2,2.4,.487,.484,0.5,0.7,.727,1.1,2.1,3.2,3.1,0.3,0.0,0.7,1.2,6.1,2024
Olivier-Maxence Prosper,PF,21,DAL,7,0,5.9,0.6,1.9,.308,0.1,1.1,.125,0.4,0.7,.600,.346,0.6,1.1,.500,0.3,1.0,1.3,0.1,0.1,0.0,0.0,0.4,1.9,2024
Neemias Queta,C,24,BOS,1,0,5.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2024
Immanuel Quickley,SG,24,NYK,15,0,24.8,5.5,12.2,.448,2.0,5.5,.361,3.5,6.7,.520,.530,2.8,3.1,.894,0.3,3.2,3.5,3.3,0.5,0.1,1.3,1.9,15.7,2024
Lester Quinones,SG,23,GSW,2,0,4.5,1.0,3.0,.333,0.5,2.0,.250,0.5,1.0,.500,.417,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.5,2024
Julius Randle,PF,29,NYK,15,15,34.7,6.5,17.2,.380,1.7,6.1,.275,4.9,11.1,.437,.428,4.3,6.4,.677,1.9,7.9,9.9,5.4,0.8,0.1,3.3,2.6,19.1,2024
Duop Reath,C,27,POR,7,1,14.1,2.6,6.6,.391,1.3,4.1,.310,1.3,2.4,.529,.489,0.6,0.6,1.000,0.7,1.4,2.1,1.1,0.3,0.3,0.7,1.7,7.0,2024
Austin Reaves,SG,25,LAL,17,8,30.4,4.8,10.4,.463,1.4,3.9,.343,3.5,6.5,.536,.528,3.0,3.6,.836,1.0,4.1,5.1,5.2,1.1,0.1,2.5,1.4,14.0,2024
Cam Reddish,SF,24,LAL,15,9,23.9,2.5,6.0,.422,1.0,2.9,.341,1.5,3.1,.500,.506,1.3,1.7,.800,0.5,2.1,2.5,1.1,1.7,0.3,0.6,1.5,7.4,2024
Paul Reed,C,24,PHI,16,0,13.4,2.1,3.9,.540,0.1,0.4,.333,2.0,3.6,.561,.556,0.1,0.3,.500,1.9,2.6,4.5,0.9,0.4,0.7,0.8,2.0,4.5,2024
Naz Reid,C,24,MIN,15,0,20.8,4.5,8.8,.508,1.7,4.3,.391,2.8,4.5,.618,.602,1.6,1.7,.923,0.8,2.9,3.7,0.6,0.7,0.5,1.1,1.3,12.2,2024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
Jared Rhoden,SG,24,DET,5,0,6.0,1.0,1.8,.556,0.2,0.8,.250,0.8,1.0,.800,.611,0.4,0.4,1.000,0.2,0.6,0.8,0.6,0.0,0.0,0.4,0.8,2.6,2024
Nick Richards,C,26,CHO,11,0,17.5,3.0,3.8,.786,0.0,0.0,,3.0,3.8,.786,.786,2.5,3.1,.794,1.5,4.4,5.9,0.4,0.4,1.2,1.2,2.9,8.5,2024
Josh Richardson,SG,30,MIA,14,3,27.0,3.3,8.0,.411,1.1,4.1,.276,2.1,3.9,.556,.482,1.1,1.2,.941,0.5,2.1,2.6,2.9,0.7,0.3,1.1,1.7,8.9,2024
Duncan Robinson,SF,29,MIA,15,7,29.4,5.1,10.7,.478,3.1,7.1,.430,2.1,3.6,.574,.621,1.2,1.3,.900,0.3,2.4,2.7,2.7,0.3,0.1,0.9,2.3,14.5,2024
Jerome Robinson,SG,26,GSW,1,0,5.0,0.0,2.0,.000,0.0,0.0,,0.0,2.0,.000,.000,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Mitchell Robinson,C,25,NYK,15,15,29.1,2.9,5.0,.573,0.0,0.0,,2.9,5.0,.573,.573,0.7,2.0,.367,5.9,5.4,11.3,0.5,1.4,1.1,0.7,1.9,6.5,2024
Orlando Robinson,C,23,MIA,4,0,15.0,2.5,4.5,.556,0.5,0.5,1.000,2.0,4.0,.500,.611,0.8,1.0,.750,1.5,2.8,4.3,2.3,0.5,0.8,1.3,2.3,6.3,2024
Jeremiah Robinson-Earl,PF,23,NOP,7,1,14.0,1.9,3.6,.520,0.9,1.6,.545,1.0,2.0,.500,.640,0.9,0.9,1.000,1.1,2.0,3.1,0.7,0.3,0.0,0.9,1.3,5.4,2024
David Roddy,PF,22,MEM,15,1,22.9,3.2,7.5,.429,0.7,2.8,.238,2.5,4.7,.543,.473,0.6,0.9,.643,0.9,2.9,3.8,0.9,0.7,0.5,0.9,1.5,7.7,2024
Ryan Rollins,PG,21,WAS,8,0,6.1,1.1,2.3,.500,0.1,0.3,.500,1.0,2.0,.500,.528,1.6,2.0,.813,0.3,1.0,1.3,1.3,1.0,0.3,0.9,0.8,4.0,2024
Derrick Rose,PG,35,MEM,7,0,17.6,3.4,7.6,.453,1.1,2.0,.571,2.3,5.6,.410,.528,1.3,1.6,.818,0.6,1.1,1.7,2.1,0.4,0.1,1.3,0.6,9.3,2024
Terry Rozier,SG,29,CHO,5,5,35.8,8.4,18.0,.467,1.6,6.2,.258,6.8,11.8,.576,.511,3.6,4.4,.818,0.8,3.2,4.0,5.0,0.6,0.4,2.2,0.8,22.0,2024
Rayan Rupert,SG,19,POR,7,0,4.4,0.1,1.7,.083,0.1,0.9,.167,0.0,0.9,.000,.125,0.3,0.6,.500,0.1,0.0,0.1,0.3,0.3,0.0,0.3,0.1,0.7,2024
D'Angelo Russell,PG,27,LAL,17,17,31.3,6.3,13.4,.471,2.2,5.6,.396,4.1,7.7,.527,.555,2.1,2.7,.783,0.4,3.1,3.5,6.2,0.6,0.6,1.9,2.2,16.9,2024
Matt Ryan,SF,26,NOP,13,1,22.9,2.9,6.4,.458,2.5,5.2,.471,0.5,1.2,.400,.651,1.0,1.1,.929,0.4,1.9,2.3,1.1,0.4,0.1,1.2,1.8,9.3,2024
