Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP,season
Wesley Matthews,SG,35,MIL,12,345,7.3,.544,.703,.141,2.8,8.0,5.5,5.6,1.3,0.9,8.1,9.3,,0.2,0.6,0.8,.105,,-2.1,1.8,-0.3,0.1,2022
Tyrese Maxey,PG,21,PHI,12,485,16.9,.610,.379,.275,1.6,8.7,5.3,17.0,1.0,0.4,9.3,21.8,,1.1,0.2,1.3,.132,,2.4,-0.3,2.1,0.5,2022
Skylar Mays,SG,24,ATL,2,9,18.6,1.000,.000,.000,0.0,13.7,6.7,18.3,5.6,0.0,0.0,5.1,,0.0,0.0,0.0,.240,,0.1,8.1,8.2,0.0,2022
CJ McCollum,PG,30,NOP,6,234,15.5,.487,.408,.208,5.2,15.7,10.1,20.5,0.9,1.8,9.9,27.9,,0.2,0.0,0.2,.047,,2.6,-2.0,0.6,0.2,2022
Jaden McDaniels,PF,21,MIN,6,130,15.3,.713,.588,.353,4.5,9.7,7.3,5.0,0.7,7.2,13.3,14.9,,0.2,0.1,0.4,.130,,1.8,2.3,4.1,0.2,2022
JaVale McGee,C,34,PHO,12,133,26.3,.727,.020,.260,14.7,27.8,21.4,8.9,1.2,3.6,13.9,22.4,,0.5,0.1,0.6,.226,,2.1,1.5,3.5,0.2,2022
Jordan McLaughlin,PG,25,MIN,5,83,21.0,.826,.412,.235,0.0,15.3,8.0,33.4,2.8,0.0,9.6,10.7,,0.3,0.1,0.4,.252,,3.4,4.4,7.7,0.2,2022
De'Anthony Melton,SG,23,MEM,10,170,8.5,.419,.677,.062,5.3,14.4,9.6,13.4,2.8,2.9,17.3,19.4,,-0.3,0.3,0.0,-0.014,,-2.8,0.3,-2.4,0.0,2022
Khris Middleton,SF,30,MIL,2,72,10.5,.573,.583,.125,1.5,12.4,7.1,29.3,2.0,0.0,30.3,21.8,,-0.1,0.1,0.1,.035,,-0.9,1.9,0.9,0.1,2022
Patty Mills,SG,33,BRK,4,72,10.7,.781,.813,.000,0.0,7.3,3.6,0.0,0.0,1.3,5.9,10.8,,0.1,-0.1,0.1,.046,,2.3,-1.7,0.6,0.0,2022
Paul Millsap,C,36,PHI,1,6,5.0,,,,0.0,19.5,10.2,22.2,0.0,0.0,,0.0,,0.0,0.0,0.0,.111,,-3.3,4.4,1.1,0.0,2022
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Shake Milton,SG,25,PHI,12,158,15.4,.641,.395,.526,3.3,11.1,7.4,10.9,2.0,1.8,9.7,15.4,,0.4,0.2,0.5,.153,,1.5,2.3,3.7,0.2,2022
Donovan Mitchell,SG,25,UTA,6,229,19.0,.505,.361,.316,3.1,10.1,6.6,29.8,0.9,1.6,9.6,34.3,,0.2,0.1,0.3,.054,,3.9,-1.1,2.8,0.3,2022
Greg Monroe,C,31,MIN,2,7,21.5,.400,.000,.000,16.8,15.1,15.9,30.3,13.4,0.0,16.7,36.7,,0.0,0.0,0.0,-0.033,,-2.4,5.9,3.5,0.0,2022
Moses Moody,SG,19,GSW,13,105,14.0,.669,.464,.214,2.2,6.2,4.3,5.3,1.4,2.9,8.9,14.1,,0.2,0.1,0.3,.119,,1.4,0.4,1.7,0.1,2022
Ja Morant,PG,22,MEM,9,338,24.3,.549,.272,.473,3.8,19.5,11.2,44.2,2.5,1.2,12.6,30.8,,0.8,0.5,1.3,.191,,6.0,2.4,8.4,0.9,2022
Juwan Morgan,PF,24,BOS,9,15,4.1,.266,1.000,2.000,15.6,7.3,11.3,0.0,0.0,0.0,0.0,5.6,,0.0,0.0,0.0,.050,,-4.3,-2.7,-6.9,0.0,2022
Markieff Morris,PF,32,MIA,1,3,-39.3,.000,.000,.000,0.0,40.7,19.6,0.0,0.0,0.0,50.0,29.7,,-0.1,0.0,0.0,-0.772,,-33.7,-6.6,-40.3,0.0,2022
Monte Morris,PG,26,DEN,5,156,16.1,.622,.510,.235,0.8,8.2,4.4,26.2,1.9,0.0,12.4,17.9,,0.4,-0.1,0.3,.101,,2.2,-0.2,2.0,0.2,2022
Trey Murphy III,SF,21,NOP,6,120,10.2,.640,.864,.227,2.8,12.6,7.4,3.4,1.3,0.7,4.0,9.0,,0.2,0.0,0.2,.090,,0.5,0.1,0.5,0.1,2022
Svi Mykhailiuk,SF,24,TOR,3,5,-9.0,.205,1.000,.500,0.0,27.3,12.3,0.0,0.0,0.0,0.0,22.6,,0.0,0.0,0.0,-0.307,,-16.4,-5.0,-21.4,0.0,2022
Larry Nance Jr.,PF,29,NOP,6,130,20.7,.627,.231,.282,16.2,15.5,15.9,13.2,1.2,1.3,12.0,16.5,,0.4,0.0,0.4,.162,,2.9,0.3,3.2,0.2,2022
Aaron Nesmith,SF,22,BOS,15,52,8.9,.320,.647,.235,9.0,23.0,16.2,8.4,1.9,7.0,5.1,17.1,,-0.1,0.1,0.0,.026,,-4.5,2.7,-1.7,0.0,2022
Georges Niang,PF,28,PHI,12,198,7.1,.593,.896,.042,2.6,8.3,5.6,8.5,0.8,0.0,12.5,13.3,,0.1,0.1,0.2,.053,,-1.8,-0.4,-2.2,0.0,2022
Zeke Nnaji,PF,21,DEN,2,9,10.8,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,,0.0,0.0,0.0,.082,,1.2,-1.0,0.2,0.0,2022
Jaylen Nowell,SG,22,MIN,1,12,1.6,.300,.500,.000,0.0,0.0,0.0,16.4,3.9,0.0,0.0,35.7,,-0.1,0.0,-0.1,-0.293,,-5.8,-3.8,-9.6,0.0,2022
Frank Ntilikina,SG,23,DAL,12,125,5.7,.471,.833,.042,1.9,9.6,5.7,10.4,3.3,0.7,19.7,11.5,,-0.1,0.1,0.0,.007,,-5.7,2.0,-3.7,-0.1,2022
Jordan Nwora,SF,23,MIL,8,20,-3.2,.202,.444,.222,0.0,14.8,7.7,14.2,0.0,0.0,0.0,21.4,,-0.1,0.0,-0.1,-0.206,,-8.2,-2.9,-11.1,0.0,2022
Royce O'Neale,SF,28,UTA,6,188,8.0,.516,.714,.057,3.7,17.2,10.5,7.3,0.8,0.7,7.7,9.7,,0.1,0.1,0.2,.049,,-0.9,1.0,0.1,0.1,2022
Josh Okogie,SG,23,MIN,1,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.010,,-2.6,-2.3,-4.8,0.0,2022
Onyeka Okongwu,C,21,ATL,5,108,12.7,.637,.000,.625,12.1,18.2,15.1,2.9,1.9,3.8,16.4,10.4,,0.2,0.1,0.3,.126,,-2.2,0.7,-1.5,0.0,2022
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Victor Oladipo,SG,29,MIA,15,368,11.5,.499,.456,.390,1.2,15.6,8.2,12.8,2.6,1.2,13.6,22.3,,-0.2,0.6,0.4,.051,,-1.6,1.3,-0.3,0.2,2022
Eric Paschall,PF,25,UTA,4,24,14.1,.621,.333,.167,4.9,19.3,12.1,0.0,2.2,0.0,0.0,12.6,,0.1,0.0,0.1,.142,,0.2,0.6,0.8,0.0,2022
Chris Paul,PG,36,PHO,13,448,22.8,.666,.316,.239,1.9,12.1,7.2,36.4,2.2,0.4,15.3,20.8,,1.6,0.2,1.8,.196,,3.7,1.2,4.9,0.8,2022
Cameron Payne,PG,27,PHO,13,172,3.4,.352,.405,.081,1.4,12.1,6.9,21.5,2.1,0.6,14.5,24.0,,-0.6,0.1,-0.5,-0.134,,-7.2,-1.8,-9.0,-0.3,2022
Elfrid Payton,PG,27,PHO,2,8,28.3,.667,.000,.000,0.0,0.0,0.0,61.7,0.0,0.0,0.0,17.2,,0.1,0.0,0.1,.303,,10.9,2.2,13.1,0.0,2022
Gary Payton II,SG,29,GSW,12,203,20.6,.751,.341,.409,7.4,12.9,10.2,11.0,3.4,3.5,10.4,12.5,,0.7,0.3,1.0,.235,,2.7,4.7,7.4,0.5,2022
Jordan Poole,SG,22,GSW,22,606,18.8,.654,.504,.280,1.9,9.4,5.7,21.1,1.4,1.3,15.7,24.5,,1.4,0.5,1.9,.151,,2.4,0.4,2.8,0.7,2022
Otto Porter Jr.,PF,28,GSW,19,371,13.0,.630,.610,.117,3.7,15.6,9.8,12.1,2.3,1.6,12.9,11.0,,0.6,0.5,1.0,.135,,0.1,2.6,2.7,0.4,2022
Bobby Portis,C,26,MIL,12,298,13.7,.509,.409,.191,8.9,31.6,20.6,4.7,0.8,1.0,11.4,20.4,,0.0,0.7,0.6,.101,,-0.2,-0.3,-0.5,0.1,2022
Dwight Powell,C,30,DAL,18,249,9.3,.643,.057,.657,7.9,14.4,11.1,2.4,0.6,2.2,16.6,10.3,,0.3,0.1,0.4,.086,,-4.0,-0.4,-4.4,-0.2,2022
Taurean Prince,PF,27,MIN,5,65,10.4,.499,.519,.259,1.8,11.4,6.8,15.3,1.4,1.3,11.7,22.5,,0.0,0.0,0.0,.000,,-0.7,-0.3,-1.0,0.0,2022
Payton Pritchard,PG,24,BOS,24,309,12.8,.545,.706,.059,3.8,12.7,8.4,19.7,1.0,0.6,7.9,16.6,,0.4,0.4,0.8,.120,,0.7,0.8,1.5,0.3,2022
Paul Reed,C,22,PHI,12,140,17.7,.563,.083,.194,20.2,20.1,20.1,11.6,3.3,4.0,18.7,16.1,,0.2,0.3,0.5,.161,,-0.8,2.9,2.0,0.1,2022
Naz Reid,C,22,MIN,5,54,11.2,.598,.412,.412,4.4,23.4,14.4,0.0,0.9,9.5,19.9,19.9,,0.0,0.1,0.1,.051,,-4.0,2.1,-1.9,0.0,2022
Austin Rivers,SG,29,DEN,5,108,6.1,.569,.667,.056,0.0,3.5,1.7,7.4,3.2,1.0,17.8,9.0,,0.0,0.0,0.0,.003,,-3.5,1.1,-2.4,0.0,2022
Duncan Robinson,SG,27,MIA,13,159,13.2,.612,.825,.105,1.4,16.1,8.5,5.0,1.3,0.7,4.8,17.5,,0.3,0.2,0.5,.142,,0.8,2.0,2.8,0.2,2022
D'Angelo Russell,PG,25,MIN,6,196,8.5,.455,.431,.222,0.0,8.1,4.3,32.2,2.1,0.0,17.7,21.0,,-0.2,0.1,-0.1,-0.022,,-1.8,-1.1,-2.9,0.0,2022
Landry Shamet,SG,24,PHO,12,192,8.4,.509,.542,.146,1.9,10.2,6.2,10.3,1.6,0.0,12.1,13.9,,0.0,0.0,0.0,.011,,-1.6,0.1,-1.5,0.0,2022
Day'Ron Sharpe,PF,20,BRK,1,0,,,,,,,,,,,,,,0.0,0.0,0.0,,,-1.8,-3.9,-5.7,0.0,2022
Pascal Siakam,PF,27,TOR,6,260,19.7,.558,.159,.336,3.5,18.3,10.2,22.9,1.4,2.5,9.6,24.2,,0.5,0.0,0.5,.098,,2.3,0.7,3.0,0.3,2022
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Marcus Smart,PG,27,BOS,21,760,13.1,.529,.491,.222,3.1,10.7,7.0,26.3,1.7,0.6,14.5,21.2,,0.5,1.0,1.5,.094,,-0.8,1.1,0.3,0.4,2022
Jaden Springer,SG,19,PHI,5,13,17.4,.500,.167,.000,0.0,36.0,18.9,29.5,0.0,0.0,0.0,21.7,,0.0,0.0,0.0,.126,,-1.1,1.5,0.4,0.0,2022
Nik Stauskas,SG,28,BOS,13,24,15.5,.472,.833,.333,0.0,18.1,9.4,26.1,0.0,0.0,0.0,25.8,,0.0,0.0,0.1,.139,,2.3,0.3,2.6,0.0,2022
Max Strus,SF,25,MIA,18,523,10.4,.516,.780,.099,3.3,13.5,8.2,11.0,1.4,1.7,9.5,17.9,,0.1,0.7,0.8,.076,,-0.2,0.7,0.5,0.3,2022
Jayson Tatum,SF,23,BOS,24,983,17.6,.562,.415,.360,2.8,15.2,9.2,26.9,1.5,2.0,15.5,29.6,,0.8,1.5,2.2,.110,,3.1,1.4,4.5,1.6,2022
Garrett Temple,SG,35,NOP,1,2,6.2,,,,0.0,63.2,29.5,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,.024,,-4.7,2.5,-2.2,0.0,2022
Daniel Theis,C,29,BOS,16,200,14.2,.633,.275,.157,7.6,21.2,14.6,8.9,1.0,3.7,16.8,14.7,,0.2,0.3,0.6,.134,,-1.3,1.8,0.4,0.1,2022
Cam Thomas,SG,20,BRK,1,0,,,,,,,,,,,,,,0.0,0.0,0.0,,,-2.0,-3.4,-5.4,0.0,2022
Klay Thompson,SG,31,GSW,22,792,14.1,.550,.543,.082,1.0,10.9,6.1,9.5,1.5,1.9,6.8,22.7,,0.6,0.7,1.3,.079,,1.1,-0.4,0.7,0.6,2022
Tristan Thompson,PF,30,CHI,5,38,-0.6,.400,.000,.000,4.9,17.2,10.5,7.5,1.3,0.0,50.0,11.5,,-0.1,0.0,-0.1,-0.115,,-9.8,-0.1,-9.9,-0.1,2022
Matisse Thybulle,SG,24,PHI,9,137,8.9,.533,.583,.125,1.9,6.0,4.0,4.3,2.7,4.7,7.3,9.4,,0.0,0.2,0.2,.069,,-2.0,3.6,1.6,0.1,2022
Xavier Tillman Sr.,PF,23,MEM,9,139,12.1,.724,.080,.240,9.3,13.7,11.4,6.2,2.0,0.7,26.6,11.1,,0.1,0.2,0.3,.104,,-1.9,1.6,-0.3,0.1,2022
Juan Toscano-Anderson,SF,28,GSW,14,49,4.6,.486,.500,.300,0.0,22.3,11.4,20.9,2.0,2.1,41.4,17.3,,-0.2,0.1,-0.1,-0.084,,-5.5,1.1,-4.4,0.0,2022
Karl-Anthony Towns,C,26,MIN,6,222,17.3,.642,.275,.625,5.8,25.7,16.3,10.1,0.8,4.6,20.9,24.9,,0.2,0.3,0.5,.098,,0.2,0.2,0.4,0.1,2022
Gary Trent Jr.,SG,23,TOR,6,199,12.4,.509,.476,.232,0.6,6.2,3.1,6.4,1.6,1.6,3.2,21.8,,0.1,-0.1,0.1,.014,,-0.7,-0.7,-1.4,0.0,2022
P.J. Tucker,PF,36,MIA,18,509,12.9,.612,.468,.147,7.8,16.1,11.8,9.2,1.4,1.1,10.1,11.3,,0.9,0.7,1.6,.149,,0.4,1.8,2.2,0.5,2022
Rayjon Tucker,SG,24,MIL,8,19,1.7,.333,.333,.000,5.6,10.4,8.1,0.0,0.0,0.0,0.0,6.8,,0.0,0.0,0.0,.035,,-7.3,-0.6,-7.8,0.0,2022
Jonas Valančiūnas,C,29,NOP,6,175,23.9,.548,.088,.382,20.9,38.3,29.0,16.5,1.2,0.5,13.1,22.5,,0.5,0.1,0.6,.154,,4.6,-0.9,3.7,0.3,2022
Jarred Vanderbilt,PF,22,MIN,6,129,12.0,.525,.000,.370,10.9,25.4,18.5,4.7,2.5,1.3,13.7,12.1,,0.1,0.2,0.3,.098,,-1.8,1.2,-0.5,0.0,2022
Fred VanVleet,PG,27,TOR,4,140,15.7,.486,.667,.111,1.6,9.7,5.3,27.5,2.6,3.1,6.6,20.1,,0.1,0.0,0.2,.060,,2.6,0.9,3.5,0.2,2022
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Luca Vildoza,PG,26,MIL,7,17,17.9,.417,.833,.000,6.3,5.8,6.0,34.4,5.7,0.0,0.0,15.3,,0.0,0.0,0.1,.210,,0.6,5.0,5.5,0.0,2022
Gabe Vincent,PG,25,MIA,18,423,10.0,.515,.618,.153,0.8,9.2,4.9,20.0,1.7,1.3,15.2,17.4,,0.0,0.5,0.6,.065,,-1.7,1.4,-0.3,0.2,2022
Nikola Vučević,C,31,CHI,5,181,17.6,.520,.462,.055,7.2,28.9,17.2,16.5,0.5,3.2,7.9,24.5,,0.0,0.3,0.3,.075,,3.0,1.0,4.0,0.3,2022
Ish Wainright,PF,27,PHO,7,26,21.3,.542,.500,.000,33.0,17.7,25.1,5.8,2.0,3.7,20.0,26.5,,0.0,0.0,0.0,.076,,7.0,-0.4,6.6,0.1,2022
Yuta Watanabe,SF,27,TOR,4,10,-5.7,.333,.167,.000,0.0,0.0,0.0,0.0,0.0,0.0,14.3,32.5,,-0.1,0.0,-0.1,-0.419,,-11.0,-9.0,-19.9,0.0,2022
Coby White,PG,21,CHI,5,98,6.5,.445,.644,.111,0.0,18.9,8.7,15.2,0.5,0.0,11.3,23.8,,-0.2,0.1,-0.2,-0.078,,-3.2,-1.3,-4.5,-0.1,2022
Derrick White,SG,27,BOS,23,585,10.1,.494,.472,.290,1.6,11.5,6.7,15.9,1.8,2.0,12.8,17.5,,-0.1,0.9,0.8,.065,,-2.0,1.8,-0.1,0.3,2022
Hassan Whiteside,C,32,UTA,6,65,16.7,.400,.000,.333,14.4,40.9,27.7,0.0,1.6,15.2,0.0,9.9,,0.0,0.2,0.2,.139,,-0.6,2.8,2.2,0.1,2022
Andrew Wiggins,SF,26,GSW,22,767,16.0,.544,.344,.213,8.1,15.8,12.1,7.7,1.4,3.0,8.3,20.8,,0.8,0.9,1.7,.108,,0.5,0.3,0.8,0.5,2022
Grant Williams,PF,23,BOS,24,654,9.5,.599,.593,.347,4.1,11.3,7.8,4.4,0.6,2.5,10.4,13.3,,0.6,0.8,1.4,.104,,-2.0,1.2,-0.8,0.2,2022
Patrick Williams,PF,20,CHI,5,153,11.3,.569,.447,.234,3.6,15.0,8.8,4.3,1.6,1.9,11.9,16.9,,0.0,0.2,0.2,.061,,-2.3,0.7,-1.6,0.0,2022
Robert Williams,C,24,BOS,17,394,21.7,.725,.013,.359,12.7,17.1,15.0,6.8,1.5,8.8,10.0,11.5,,1.3,0.8,2.1,.254,,2.2,3.8,5.9,0.8,2022
Ziaire Williams,SF,20,MEM,10,168,11.8,.598,.692,.250,2.4,8.0,5.0,4.3,1.4,0.0,3.3,14.6,,0.3,0.1,0.4,.126,,-0.9,0.4,-0.6,0.1,2022
Delon Wright,SG,29,ATL,5,137,15.9,.622,.448,.310,9.5,11.7,10.6,16.8,1.5,0.7,13.2,12.8,,0.3,0.1,0.4,.130,,3.3,1.5,4.8,0.2,2022
Thaddeus Young,PF,33,TOR,6,87,14.3,.506,.389,.222,9.0,17.2,12.7,16.9,3.0,1.3,13.2,12.1,,0.1,0.0,0.1,.067,,-0.6,2.3,1.7,0.1,2022
Trae Young,PG,23,ATL,5,186,5.3,.461,.551,.478,3.2,13.2,8.1,27.0,0.8,0.0,27.1,28.3,,-0.6,0.1,-0.5,-0.139,,-4.0,-4.1,-8.1,-0.3,2022
Omer Yurtseven,C,23,MIA,9,38,25.8,.647,.111,.167,3.0,19.3,10.8,16.6,0.0,2.9,0.0,22.6,,0.1,0.0,0.2,.228,,5.1,2.8,8.0,0.1,2022
