Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,season
Robin Lopez,C,35,MIL,3,9,3.4,1.136,,,0.0,0.0,0.0,12.2,0.0,0.0,53.2,8.9,0.0,0.0,0.0,.043,-6.7,0.2,-6.5,0.0,2024
Kevin Love,PF,35,MIA,11,186,15.2,.554,.746,.328,6.0,38.6,21.9,15.8,0.3,0.0,9.4,20.2,0.2,0.3,0.5,.134,0.7,-0.4,0.3,0.1,2024
Kyle Lowry,PG,37,MIA,16,469,12.2,.599,.697,.128,3.5,12.3,7.8,21.0,2.3,0.6,17.2,13.1,0.5,0.6,1.2,.118,-1.2,1.3,0.1,0.3,2024
Trey Lyles,PF,28,SAC,2,47,10.0,.727,.929,.071,2.3,34.6,17.8,0.0,0.0,0.0,21.7,16.7,0.0,0.0,0.0,.037,-0.1,-0.9,-1.1,0.0,2024
,,,,,,,,,,,,,,,,,,,,,,,,,,2024
Théo Maledon,PG,22,CHO,11,192,4.0,.390,.453,.188,2.2,11.1,6.5,15.2,1.7,0.0,17.8,18.4,-0.4,0.0,-0.4,-0.100,-7.7,-2.1,-9.8,-0.4,2024
Sandro Mamukelashvili,C,24,SAS,5,42,13.6,.546,.417,.500,12.7,19.3,15.8,16.1,1.1,2.2,17.0,17.6,0.0,0.0,0.1,.070,-3.2,-1.5,-4.6,0.0,2024
Terance Mann,SG,27,LAC,9,228,9.2,.450,.440,.200,5.4,12.5,9.1,13.8,1.9,1.6,9.9,11.4,0.1,0.3,0.4,.084,-3.6,1.5,-2.1,0.0,2024
Tre Mann,PG,22,OKC,5,44,17.7,.651,.444,.056,8.4,18.3,13.8,20.4,1.1,0.0,21.3,23.2,0.0,0.1,0.1,.112,1.6,-0.8,0.8,0.0,2024
Boban Marjanović,C,35,HOU,3,20,22.6,.530,.111,.111,11.1,32.0,21.8,25.2,0.0,4.8,0.0,20.9,0.0,0.0,0.1,.224,1.8,1.9,3.7,0.0,2024
Lauri Markkanen,PF,26,UTA,15,512,21.8,.625,.508,.298,7.5,20.8,13.9,5.1,1.6,2.3,6.6,24.4,1.5,0.3,1.8,.169,4.7,-1.7,3.1,0.6,2024
Naji Marshall,SF,26,NOP,8,171,15.8,.635,.471,.392,4.9,17.4,11.2,15.2,1.4,1.7,15.5,17.5,0.3,0.2,0.5,.135,0.5,0.2,0.8,0.1,2024
Caleb Martin,SF,28,MIA,7,143,8.5,.419,.410,.082,5.4,13.0,9.1,10.4,2.4,0.0,7.3,21.1,-0.2,0.2,0.0,-0.007,-5.1,-1.1,-6.2,-0.2,2024
KJ Martin,SF,23,TOT,8,49,5.2,.440,.385,.308,4.6,8.7,6.7,5.3,3.0,1.8,16.9,15.5,-0.1,0.1,0.0,-0.009,-8.3,0.2,-8.1,-0.1,2024
KJ Martin,SF,23,LAC,2,31,7.1,.460,.500,.200,3.6,6.8,5.3,4.5,3.1,2.9,15.5,17.8,-0.1,0.1,0.0,-0.006,-7.3,0.2,-7.0,0.0,2024
KJ Martin,SF,23,PHI,6,18,2.0,.387,.000,.667,6.2,11.9,9.1,6.8,2.7,0.0,20.5,11.4,0.0,0.0,0.0,-0.013,-10.1,0.2,-9.8,0.0,2024
Garrison Mathews,SG,27,ATL,4,24,12.8,.750,1.000,.000,4.6,13.9,9.2,5.2,0.0,0.0,0.0,10.2,0.1,0.0,0.1,.140,1.5,-0.7,0.8,0.0,2024
Bennedict Mathurin,SF,21,IND,15,373,13.1,.531,.321,.255,5.5,11.3,8.4,10.3,1.4,0.6,8.5,22.0,0.3,0.0,0.3,.035,-1.1,-2.8,-3.9,-0.2,2024
Wesley Matthews,SG,37,ATL,5,44,8.8,.705,1.000,.750,5.0,10.1,7.5,8.2,1.1,0.0,15.8,11.7,0.1,0.0,0.1,.088,-1.8,-0.7,-2.5,0.0,2024
Tyrese Maxey,PG,23,PHI,16,616,21.9,.591,.398,.270,2.2,11.7,7.0,28.1,0.9,1.7,6.3,26.0,2.1,0.4,2.5,.196,5.9,-0.7,5.2,1.1,2024
Skylar Mays,PG,26,POR,14,273,13.5,.488,.387,.123,1.5,9.0,5.0,36.1,2.0,0.6,11.8,19.7,0.2,0.2,0.4,.064,-0.8,-0.8,-1.6,0.0,2024
Miles McBride,PG,23,NYK,11,53,13.0,.587,.765,.118,2.0,4.3,3.1,5.6,3.8,0.0,0.0,14.2,0.1,0.1,0.2,.167,-2.7,4.2,1.6,0.0,2024
CJ McCollum,PG,32,NOP,6,206,20.4,.572,.500,.310,2.6,12.4,7.5,25.1,2.1,2.3,6.6,25.0,0.5,0.3,0.7,.167,4.1,1.6,5.7,0.4,2024
T.J. McConnell,PG,31,IND,10,144,19.8,.586,.088,.211,4.0,15.1,9.5,32.7,2.2,0.5,10.1,19.7,0.4,0.0,0.5,.162,1.7,-0.2,1.5,0.1,2024
Jaden McDaniels,SF,23,MIN,11,260,11.3,.657,.367,.025,3.2,6.7,5.1,7.9,1.1,1.3,12.1,15.2,0.3,0.3,0.6,.116,-1.8,0.8,-1.0,0.1,2024
Jalen McDaniels,SF,26,TOR,12,109,2.3,.330,.486,.054,2.0,12.4,7.1,8.2,1.3,1.6,9.6,16.3,-0.3,0.1,-0.2,-0.071,-7.6,-0.8,-8.4,-0.2,2024
Doug McDermott,SF,32,SAS,16,271,11.7,.678,.740,.078,1.2,6.8,3.9,15.4,1.0,0.7,13.1,14.2,0.4,0.0,0.4,.066,0.0,-1.5,-1.6,0.0,2024
,,,,,,,,,,,,,,,,,,,,,,,,,,2024
JaVale McGee,C,36,SAC,13,134,21.4,.672,.019,.327,14.4,28.6,21.2,8.7,1.4,3.9,20.1,23.7,0.1,0.2,0.3,.124,0.5,-0.1,0.3,0.1,2024
Bryce McGowens,SG,21,CHO,9,147,7.2,.581,.733,.333,1.4,12.2,6.6,5.9,1.3,0.6,14.9,11.5,0.0,0.0,0.1,.021,-4.1,-0.7,-4.9,-0.1,2024
Jordan McLaughlin,PG,27,MIN,5,19,14.7,.512,.500,.500,0.0,0.0,0.0,32.7,0.0,9.2,0.0,11.1,0.1,0.0,0.1,.204,3.8,4.0,7.8,0.0,2024
De'Anthony Melton,SG,25,PHI,16,482,13.6,.551,.544,.269,3.4,12.0,7.8,16.9,2.0,1.1,9.6,17.3,0.7,0.5,1.1,.111,0.0,0.3,0.3,0.3,2024
Sam Merrill,SG,27,CLE,9,73,7.5,.500,.875,.000,3.1,5.8,4.5,9.3,1.3,0.0,7.7,15.5,0.0,0.0,0.0,.025,-2.8,-2.2,-5.0,-0.1,2024
Chimezie Metu,C,26,PHO,8,46,8.4,.476,.357,.286,0.0,18.9,10.0,9.2,1.1,5.5,11.3,16.8,0.0,0.1,0.0,.022,-7.1,0.4,-6.7,-0.1,2024
Vasilije Micić,PG,30,OKC,8,98,6.2,.507,.583,.250,0.0,4.1,2.3,27.9,0.5,0.0,27.3,16.3,-0.1,0.0,0.0,-0.009,-4.2,-3.8,-8.0,-0.1,2024
Khris Middleton,SF,32,MIL,13,258,18.0,.559,.403,.202,4.4,16.5,10.7,30.5,1.6,0.3,14.0,25.9,0.3,0.2,0.5,.099,1.4,-0.7,0.7,0.2,2024
Brandon Miller,SF,21,CHO,13,392,12.4,.550,.373,.180,5.1,9.5,7.2,9.3,1.0,1.4,7.4,18.7,0.4,0.0,0.4,.051,-1.4,-1.9,-3.2,-0.1,2024
Jordan Miller,SF,24,LAC,2,7,17.7,.833,.333,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,0.0,0.0,0.0,.198,0.6,-1.5,-0.9,0.0,2024
Leonard Miller,SF,20,MIN,2,4,-0.8,.000,.000,.000,0.0,100.0,54.8,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,-0.047,-17.9,3.1,-14.9,0.0,2024
Dariq Whitehead,SF,19,BRK,1,3,19.7,.568,,,0.0,0.0,0.0,0.0,0.0,30.9,0.0,12.5,0.0,0.0,0.0,.162,4.4,6.5,10.8,0.0,2024
Patty Mills,PG,35,ATL,1,5,18.1,.750,.500,.000,0.0,22.3,11.1,0.0,0.0,0.0,0.0,16.3,0.0,0.0,0.0,.156,3.1,-0.2,2.9,0.0,2024
Shake Milton,SG,27,MIN,15,236,7.7,.495,.392,.365,2.0,11.6,7.2,11.5,1.8,0.7,16.5,18.9,-0.2,0.4,0.1,.029,-5.7,0.6,-5.1,-0.2,2024
Justin Minaya,SF,24,POR,5,30,8.3,.509,.667,.333,13.8,4.1,9.4,0.0,0.0,3.0,12.7,11.2,0.0,0.0,0.0,.032,-0.6,-4.2,-4.8,0.0,2024
Josh Minott,SF,21,MIN,8,21,13.8,.510,.400,.400,5.7,9.7,7.8,7.7,0.0,4.1,0.0,24.3,0.0,0.0,0.0,.106,-3.9,-0.9,-4.7,0.0,2024
Davion Mitchell,PG,25,SAC,12,214,6.5,.482,.586,.086,0.5,7.1,3.6,20.9,0.9,0.8,16.6,14.4,-0.1,0.1,0.1,.014,-4.1,-1.1,-5.2,-0.2,2024
Donovan Mitchell,SG,27,CLE,11,397,23.8,.597,.406,.282,2.6,12.1,7.5,25.9,2.6,1.3,9.3,31.9,0.9,0.5,1.4,.168,5.7,1.0,6.7,0.9,2024
Evan Mobley,PF,22,CLE,16,526,19.9,.609,.036,.302,9.5,24.1,17.0,15.8,1.3,4.1,13.9,20.9,0.9,0.8,1.7,.151,0.5,1.3,1.9,0.5,2024
Isaiah Mobley,PF,24,CLE,2,10,8.3,.333,.333,.000,0.0,21.3,11.0,40.1,4.9,0.0,25.0,17.5,0.0,0.0,0.0,-0.016,-7.5,4.1,-3.4,0.0,2024
,,,,,,,,,,,,,,,,,,,,,,,,,,2024
Malik Monk,SG,25,SAC,15,359,15.7,.558,.570,.278,2.7,10.7,6.5,30.4,1.3,2.0,15.3,24.8,0.4,0.3,0.7,.090,2.4,-0.9,1.5,0.3,2024
Moses Moody,SG,21,GSW,17,304,14.4,.581,.515,.208,6.1,14.7,10.3,8.7,2.2,1.4,9.1,16.6,0.3,0.4,0.7,.112,0.5,0.7,1.3,0.3,2024
Wendell Moore Jr.,SG,22,MIN,1,2,-18.7,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,0.0,0.0,0.0,-0.488,-19.4,-9.7,-29.1,0.0,2024
Marcus Morris,PF,34,PHI,9,80,6.0,.482,.500,.083,4.2,14.7,9.5,5.0,0.6,3.3,13.9,15.2,-0.1,0.1,0.0,.006,-4.5,-1.1,-5.6,-0.1,2024
Markieff Morris,PF,34,DAL,2,9,-7.8,.167,.667,.000,0.0,12.1,6.0,14.2,0.0,0.0,0.0,28.2,-0.1,0.0,-0.1,-0.397,-13.2,-9.0,-22.2,0.0,2024
Dejounte Murray,SG,27,ATL,15,515,18.2,.570,.353,.210,2.1,12.1,7.1,24.5,2.3,0.7,11.8,24.7,0.9,0.3,1.2,.111,2.1,-0.6,1.5,0.5,2024
Jamal Murray,PG,26,DEN,7,216,15.7,.541,.330,.196,1.5,7.7,4.6,34.0,0.5,2.0,13.2,24.3,0.3,0.2,0.4,.094,1.8,-2.1,-0.3,0.1,2024
Keegan Murray,SF,23,SAC,13,430,11.7,.498,.573,.122,6.0,15.1,10.4,8.5,2.0,1.6,8.0,18.6,0.0,0.5,0.5,.054,-1.8,-0.8,-2.6,-0.1,2024
Kris Murray,SF,23,POR,10,88,6.3,.405,.600,.250,4.7,5.6,5.1,4.7,2.8,1.0,4.3,11.2,0.0,0.1,0.0,.021,-5.5,-0.2,-5.7,-0.1,2024
Mike Muscala,C,32,WAS,7,82,8.1,.554,.526,.211,2.5,22.7,12.4,11.9,0.6,3.0,25.2,14.3,-0.1,0.0,0.0,-0.022,-5.0,-0.6,-5.6,-0.1,2024
Svi Mykhailiuk,SF,26,BOS,7,58,3.8,.471,.824,.000,2.0,7.1,4.7,2.3,2.5,0.0,19.0,15.8,-0.1,0.1,0.0,-0.030,-7.2,-0.1,-7.3,-0.1,2024
Larry Nance Jr.,C,31,NOP,13,202,9.3,.527,.268,.146,8.4,20.0,14.2,5.1,2.1,1.9,21.6,11.7,-0.1,0.3,0.2,.052,-4.0,0.9,-3.1,-0.1,2024
Andrew Nembhard,PG,24,IND,12,222,12.7,.532,.352,.057,3.6,8.2,5.9,26.7,2.1,0.0,16.6,19.9,0.1,0.0,0.1,.032,-1.5,-1.5,-3.0,-0.1,2024
Aaron Nesmith,SF,24,IND,13,303,14.2,.651,.546,.247,4.1,11.3,7.7,5.5,1.5,1.9,5.3,15.3,0.6,0.1,0.7,.108,0.6,-1.1,-0.6,0.1,2024
Georges Niang,PF,30,CLE,16,363,7.7,.523,.602,.068,1.6,16.7,9.4,6.1,0.5,0.5,7.6,15.8,0.0,0.3,0.2,.033,-3.4,-1.0,-4.4,-0.2,2024
Daishen Nix,PG,21,MIN,3,7,17.5,1.000,.000,.000,0.0,0.0,0.0,0.0,6.9,0.0,0.0,6.2,0.0,0.0,0.0,.223,-0.8,8.4,7.6,0.0,2024
Zeke Nnaji,PF,23,DEN,16,168,11.2,.581,.179,.487,9.2,13.2,11.2,6.1,0.9,3.0,16.0,14.5,0.1,0.2,0.3,.087,-2.6,-0.7,-3.3,-0.1,2024
Jaylen Nowell,SG,24,MEM,1,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,.000,-6.7,-2.4,-9.1,0.0,2024
Markquis Nowell,SG,24,TOR,1,4,56.5,.532,.000,2.000,54.0,0.0,27.5,57.4,12.1,0.0,0.0,19.9,0.0,0.0,0.1,.705,29.3,14.7,44.0,0.0,2024
Jusuf Nurkić,C,29,PHO,16,435,17.3,.549,.295,.457,13.2,24.3,19.1,20.3,2.2,3.5,17.1,18.7,0.6,0.7,1.3,.145,-0.5,1.3,0.8,0.3,2024
,,,,,,,,,,,,,,,,,,,,,,,,,,2024
Jordan Nwora,SF,25,IND,5,73,10.8,.489,.441,.118,9.4,14.1,11.7,10.2,2.5,1.0,16.4,23.9,-0.1,0.0,-0.1,-0.038,-2.9,-3.1,-6.0,-0.1,2024
Royce O'Neale,SF,30,BRK,15,441,8.3,.492,.819,.057,2.4,15.6,9.1,13.3,1.2,2.7,12.9,12.0,0.1,0.4,0.4,.049,-2.4,0.9,-1.5,0.1,2024
Chuma Okeke,SF,25,ORL,7,27,14.0,.611,.778,.000,12.5,17.2,14.8,5.4,0.0,0.0,10.0,15.5,0.0,0.0,0.1,.135,3.0,-1.9,1.0,0.0,2024
Josh Okogie,SG,25,PHO,16,350,12.2,.581,.436,.513,8.7,8.1,8.4,6.6,2.0,1.4,12.0,13.5,0.5,0.3,0.8,.103,-1.2,-0.4,-1.6,0.0,2024
Onyeka Okongwu,C,23,ATL,15,338,17.8,.659,.172,.402,14.0,19.4,16.7,8.4,1.1,3.6,12.0,14.0,1.0,0.2,1.2,.170,0.7,-0.2,0.4,0.2,2024
Isaac Okoro,SF,23,CLE,7,191,11.9,.594,.326,.304,7.7,10.6,9.2,9.3,1.8,1.8,13.3,13.7,0.2,0.2,0.4,.100,-2.4,1.0,-1.3,0.0,2024
Kelly Olynyk,C,32,UTA,16,349,16.8,.705,.397,.372,10.6,19.4,14.9,24.6,1.9,1.0,27.3,14.6,0.7,0.2,0.9,.124,0.8,0.6,1.5,0.3,2024
Eugene Omoruyi,SF,26,WAS,9,64,28.4,.751,.286,.429,9.8,20.5,15.0,17.6,2.9,1.3,15.3,25.9,0.2,0.0,0.3,.215,5.9,0.9,6.8,0.1,2024
Cedi Osman,SF,28,SAS,16,310,12.2,.622,.571,.076,2.7,9.0,5.7,8.4,1.2,0.9,6.9,15.8,0.4,0.0,0.4,.062,-0.5,-1.5,-2.0,0.0,2024
Kelly Oubre Jr.,SF,28,PHI,8,232,17.4,.611,.394,.298,5.3,13.9,9.6,3.2,2.3,1.1,6.2,20.5,0.4,0.3,0.7,.146,1.4,-0.2,1.2,0.2,2024
Chris Paul,PG,38,GSW,17,478,15.4,.515,.440,.199,1.1,13.7,7.2,38.0,2.5,0.2,11.5,15.1,0.9,0.5,1.5,.148,0.3,1.6,1.9,0.5,2024
Cameron Payne,PG,29,MIL,16,278,11.4,.642,.566,.079,0.4,7.5,4.1,17.6,1.2,0.6,12.3,13.7,0.5,0.1,0.6,.096,-1.2,-0.7,-1.9,0.0,2024
Gary Payton II,SG,31,GSW,13,225,11.9,.539,.403,.119,6.4,12.1,9.2,7.6,3.2,1.2,10.2,14.5,0.1,0.3,0.4,.089,-2.0,2.1,0.1,0.1,2024
Filip Petrušev,C,23,TOT,3,10,5.3,.521,.000,1.000,0.0,10.7,5.4,0.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,.028,-4.5,-3.6,-8.1,0.0,2024
Filip Petrušev,C,23,PHI,1,3,4.1,,,,0.0,35.7,18.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,.053,-2.8,-2.5,-5.3,0.0,2024
Filip Petrušev,C,23,SAC,2,7,5.7,.521,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,.017,-5.2,-4.1,-9.3,0.0,2024
Julian Phillips,SF,20,CHI,7,21,-4.7,.254,.429,.286,0.0,11.2,5.3,0.0,0.0,0.0,0.0,16.6,-0.1,0.0,-0.1,-0.197,-13.0,-5.3,-18.3,-0.1,2024
Jalen Pickett,SG,24,DEN,9,70,10.9,.629,.684,.105,1.6,14.2,7.9,12.9,2.1,0.0,20.1,15.4,0.0,0.1,0.1,.075,-1.8,-0.3,-2.1,0.0,2024
Mason Plumlee,C,33,LAC,6,102,13.7,.596,.000,.737,8.8,25.9,17.6,8.1,1.9,0.9,16.6,12.7,0.1,0.2,0.3,.127,-1.5,0.6,-0.9,0.0,2024
Brandin Podziemski,SG,20,GSW,12,195,12.5,.552,.422,.203,5.8,19.6,12.5,19.2,1.5,0.0,15.7,17.7,0.1,0.2,0.3,.086,-0.5,0.6,0.1,0.1,2024
Jakob Poeltl,C,28,TOR,16,416,18.7,.692,.000,.277,11.2,24.1,17.5,13.4,1.6,3.4,18.8,15.7,0.7,0.7,1.4,.158,-0.1,1.7,1.6,0.4,2024
Aleksej Pokusevski,PF,22,OKC,5,31,3.3,.338,.750,.250,8.0,16.2,12.5,19.4,0.0,2.9,25.3,16.7,-0.1,0.0,0.0,-0.065,-7.6,-1.2,-8.8,-0.1,2024
,,,,,,,,,,,,,,,,,,,,,,,,,,2024
Jordan Poole,SG,24,WAS,15,447,10.8,.502,.432,.206,2.1,7.8,4.9,17.2,1.8,1.1,14.0,29.0,-0.7,0.0,-0.7,-0.077,-4.0,-3.0,-7.0,-0.6,2024
Craig Porter Jr.,PG,23,CLE,11,171,19.0,.618,.109,.344,2.0,12.5,7.4,27.5,2.0,2.5,14.0,21.9,0.3,0.2,0.5,.141,0.8,1.3,2.1,0.2,2024
Michael Porter Jr.,SF,25,DEN,16,497,16.3,.583,.549,.085,6.2,21.3,13.8,6.1,0.8,2.2,7.2,21.8,0.6,0.6,1.2,.116,1.6,-1.5,0.0,0.3,2024
Otto Porter Jr.,SF,30,TOR,8,105,10.4,.624,.682,.045,5.1,17.1,11.0,1.2,1.4,2.5,4.3,9.5,0.1,0.1,0.3,.116,-2.3,0.1,-2.2,0.0,2024
Bobby Portis,PF,28,MIL,16,371,15.8,.557,.245,.213,5.2,24.4,15.2,8.1,1.7,1.6,8.6,21.3,0.3,0.4,0.7,.086,-1.1,-0.6,-1.7,0.0,2024
Kristaps Porziņģis,C,28,BOS,15,454,22.1,.663,.413,.447,5.5,17.7,11.9,9.6,1.1,4.9,8.1,22.4,1.4,0.9,2.3,.241,3.2,2.3,5.5,0.9,2024
Dwight Powell,C,32,DAL,15,235,16.4,.792,.034,1.241,9.5,13.9,11.7,11.6,1.0,2.9,11.8,9.2,0.9,0.2,1.0,.207,0.5,0.5,1.1,0.2,2024
Norman Powell,SG,30,LAC,15,370,15.2,.665,.492,.315,0.6,8.6,4.7,7.3,1.4,1.9,9.8,19.0,0.7,0.5,1.1,.147,0.7,0.2,0.9,0.3,2024
Taurean Prince,PF,29,LAL,15,456,6.6,.492,.528,.130,1.5,6.3,4.1,6.7,0.9,1.5,6.5,13.3,-0.1,0.4,0.3,.031,-4.2,-0.4,-4.6,-0.3,2024
Payton Pritchard,PG,26,BOS,16,329,10.9,.501,.576,.120,6.2,10.3,8.4,19.9,0.7,0.0,10.2,14.3,0.4,0.4,0.8,.111,-1.1,0.1,-0.9,0.1,2024
Olivier-Maxence Prosper,PF,21,DAL,7,41,6.9,.393,.615,.615,5.2,18.6,11.8,3.1,1.2,0.0,0.0,17.1,0.0,0.0,0.0,-0.014,-5.4,-3.7,-9.1,-0.1,2024
Neemias Queta,C,24,BOS,1,5,-5.6,.000,.000,.000,0.0,41.2,21.6,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,-0.113,-11.6,-3.2,-14.8,0.0,2024
Immanuel Quickley,SG,24,NYK,15,372,17.8,.579,.454,.257,1.1,14.8,7.7,21.8,0.9,0.3,8.5,25.3,0.8,0.5,1.3,.167,2.7,0.6,3.3,0.5,2024
Lester Quinones,SG,23,GSW,2,9,-3.1,.417,.667,.000,0.0,0.0,0.0,0.0,0.0,0.0,14.3,32.4,0.0,0.0,0.0,-0.262,-9.9,-6.9,-16.7,0.0,2024
Julius Randle,PF,29,NYK,15,521,13.9,.476,.353,.372,5.9,26.3,15.6,24.4,1.2,0.4,14.0,28.3,-0.3,0.8,0.5,.050,-0.9,0.5,-0.4,0.2,2024
Duop Reath,C,27,POR,7,99,11.8,.513,.630,.087,5.2,12.5,8.5,13.1,1.0,1.8,9.5,22.7,0.0,0.1,0.1,.038,-1.4,-1.5,-2.9,0.0,2024
Austin Reaves,SG,25,LAL,17,516,15.3,.584,.379,.345,3.9,13.9,9.2,24.6,1.8,0.2,17.1,20.8,0.5,0.7,1.1,.104,0.1,-0.2,-0.1,0.3,2024
Cam Reddish,SF,24,LAL,15,359,10.8,.550,.489,.278,2.3,8.8,5.8,5.9,3.3,1.0,8.2,13.4,0.1,0.6,0.7,.091,-2.9,1.8,-1.1,0.1,2024
Paul Reed,C,24,PHI,16,215,15.3,.556,.095,.063,16.0,20.4,18.2,9.2,1.6,4.5,15.6,15.0,0.2,0.3,0.5,.121,-1.7,0.1,-1.6,0.0,2024
Naz Reid,C,24,MIN,15,312,17.5,.638,.485,.197,4.6,14.0,9.7,4.5,1.7,2.2,10.6,22.3,0.4,0.6,1.0,.151,1.8,0.7,2.5,0.3,2024
,,,,,,,,,,,,,,,,,,,,,,,,,,2024
Jared Rhoden,SG,24,DET,5,30,11.2,.658,.444,.222,3.7,10.9,7.3,14.5,0.0,0.0,16.8,16.5,0.0,0.0,0.0,.068,-2.4,-0.9,-3.3,0.0,2024
Nick Richards,C,26,CHO,11,192,20.3,.816,.000,.810,9.3,28.1,18.3,2.9,1.0,6.2,18.6,15.3,0.5,0.2,0.7,.179,-0.8,0.7,-0.1,0.1,2024
Josh Richardson,SG,30,MIA,14,378,9.4,.519,.518,.152,2.1,8.9,5.4,15.2,1.3,1.0,11.8,15.9,0.0,0.4,0.4,.054,-3.2,-0.6,-3.8,-0.2,2024
Duncan Robinson,SF,29,MIA,15,441,14.2,.642,.665,.124,1.0,9.4,5.1,14.4,0.6,0.4,7.1,18.4,0.8,0.3,1.2,.130,1.3,-1.4,-0.1,0.2,2024
Jerome Robinson,SG,26,GSW,1,5,-5.0,.000,.000,.000,20.6,21.9,21.2,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,-0.256,-11.6,-6.9,-18.5,0.0,2024
Mitchell Robinson,C,25,NYK,15,437,17.2,.550,.000,.400,21.2,21.3,21.3,2.2,2.4,3.9,10.2,9.5,0.8,0.9,1.7,.182,0.0,0.6,0.7,0.3,2024
Orlando Robinson,C,23,MIA,4,60,18.2,.633,.111,.222,11.1,21.2,16.0,23.0,1.6,4.9,20.2,18.3,0.1,0.1,0.2,.167,-1.0,2.3,1.3,0.1,2024
Jeremiah Robinson-Earl,PF,23,NOP,7,98,13.0,.687,.440,.240,8.6,15.2,11.9,6.9,1.0,0.0,17.8,14.5,0.2,0.1,0.2,.118,-0.4,-1.1,-1.4,0.0,2024
David Roddy,PF,22,MEM,15,344,8.7,.487,.375,.125,4.2,14.8,9.1,6.1,1.4,2.1,10.6,16.3,-0.3,0.3,0.1,.008,-4.6,-1.0,-5.5,-0.3,2024
Ryan Rollins,PG,21,WAS,8,49,26.1,.639,.111,.889,4.3,17.9,10.9,27.8,7.6,3.4,21.8,27.5,0.1,0.1,0.2,.169,0.7,6.3,6.9,0.1,2024
Derrick Rose,PG,35,MEM,7,123,13.9,.562,.264,.208,3.4,7.7,5.4,20.1,1.2,0.8,13.5,23.0,0.0,0.1,0.1,.045,0.2,-1.5,-1.4,0.0,2024
Terry Rozier,SG,29,CHO,5,179,16.6,.552,.344,.244,2.3,10.0,6.1,21.4,0.8,1.0,9.9,25.9,0.2,0.0,0.2,.050,1.3,-2.4,-1.1,0.0,2024
Rayan Rupert,SG,19,POR,7,31,-5.5,.182,.500,.333,3.3,0.0,1.8,8.4,3.2,0.0,12.7,21.6,-0.2,0.0,-0.2,-0.287,-12.6,-4.3,-16.9,-0.1,2024
D'Angelo Russell,PG,27,LAL,17,532,16.6,.582,.423,.203,1.5,10.2,6.2,29.9,0.9,1.6,11.8,23.0,0.8,0.5,1.3,.120,2.0,-0.7,1.3,0.4,2024
Matt Ryan,SF,26,NOP,13,298,10.1,.679,.819,.169,1.8,8.9,5.3,6.3,0.8,0.3,15.2,14.9,0.3,0.2,0.5,.078,-0.6,-1.3,-1.9,0.0,2024
Domantas Sabonis,C,27,SAC,15,528,23.3,.654,.091,.497,11.1,28.6,19.5,31.1,1.2,2.5,18.3,22.5,1.5,0.7,2.2,.202,3.4,2.0,5.4,1.0,2024
Luka Šamanić,PF,24,UTA,6,26,11.7,.484,.538,.077,0.0,30.4,14.7,11.7,1.9,0.0,6.9,22.7,0.0,0.0,0.0,.030,-1.3,-1.0,-2.3,0.0,2024
Jermaine Samuels,SF,25,HOU,3,20,12.4,.773,.333,.667,5.6,10.7,8.2,0.0,0.0,4.8,0.0,8.6,0.1,0.0,0.1,.210,-1.9,-0.1,-2.0,0.0,2024
Gui Santos,PF,21,GSW,2,12,5.5,.500,.250,.000,17.1,18.2,17.7,12.4,0.0,0.0,33.3,20.8,0.0,0.0,0.0,-0.089,-6.7,-3.3,-10.0,0.0,2024
Dario Šarić,C,29,GSW,17,369,17.2,.586,.528,.225,8.1,23.4,15.5,15.5,1.6,1.4,10.3,19.6,0.7,0.5,1.2,.151,2.0,0.8,2.8,0.5,2024
,,,,,,,,,,,,,,,,,,,,,,,,,,2024
Olivier Sarr,C,24,OKC,5,54,11.6,.694,.500,1.000,9.1,29.7,20.5,2.2,0.0,8.4,18.8,8.6,0.1,0.1,0.2,.163,-3.6,0.9,-2.7,0.0,2024
Marcus Sasser,PG,23,DET,16,285,14.2,.586,.486,.065,0.8,11.9,6.4,21.3,1.9,0.3,9.8,17.9,0.4,0.1,0.6,.095,-0.2,0.1,-0.1,0.1,2024
Admiral Schofield,PF,26,ORL,3,10,-2.3,.425,.800,.400,0.0,0.0,0.0,0.0,0.0,0.0,14.5,28.9,-0.1,0.0,0.0,-0.216,-7.9,-5.0,-12.9,0.0,2024
Dennis Schröder,PG,30,TOR,16,500,16.6,.571,.394,.249,1.7,8.5,5.1,31.3,1.4,0.4,11.9,22.7,0.9,0.4,1.3,.127,1.2,-0.8,0.5,0.3,2024
